hero_id,hero_name,hero_class,hero_rarity,synergy_num,tier,rank_required,requirements,active_heroes_needed_including_self,base_bonus_value,base_bonus_raw,base_bonus_text,effect_stat,effect_with_value,effect_scope,effect_key,synergy_upgrade_id,required_hero_ids,source
19,Spelldancer,1,4,9,5,150,Sniper,2,3,3.0,+3%,Skill Power,+3% Skill Power,global,skillPower_global,41,30,Hero MonoBehaviour synergy fields
19,Spelldancer,1,4,10,5,150,Scout + Ballista,3,4,4.0,+4%,Energy Super Chance,+4% Energy Super Chance,global,energySuperChance_global,36,24|32,Hero MonoBehaviour synergy fields
19,Spelldancer,1,4,11,6,250,Veteran,2,5,5.0,+5%,Skill Power,+5% Skill Power,global,skillPower_global,41,41,Hero MonoBehaviour synergy fields
19,Spelldancer,1,4,12,6,250,Chieftain + Witch,3,275,275.0,+275%,Damage,+275% Damage,global,damage_global,0,9|15,Hero MonoBehaviour synergy fields
19,Spelldancer,1,4,13,7,500,Druid,2,850,850.0,+850%,Super Crit Damage,+850% Super Crit Damage,global,superCritDmg_global,18,13,Hero MonoBehaviour synergy fields
19,Spelldancer,1,4,14,7,500,Militia + Arbalest,3,6,6.0,+6%,Energy Super Chance,+6% Energy Super Chance,global,energySuperChance_global,36,0|29,Hero MonoBehaviour synergy fields
19,Spelldancer,1,4,15,8,1000,Witch + Battlemage + Templar,4,20,20.0,+20,Skill Duration,+20 Skill Duration,personal,skillDuration_personal,10,15|18|22,Hero MonoBehaviour synergy fields
19,Spelldancer,1,4,16,8,1000,Assassin + Praetorian + Wizard,4,3250,3250.0,+3250%,Ultra Crit Damage,+3250% Ultra Crit Damage,global,ultraCritDmg_global,22,3|36|16,Hero MonoBehaviour synergy fields
20,Skymage,1,5,1,1,0,Berserker,2,10,10.0,+10%,Crit Damage,+10% Crit Damage,global,critDmg_global,7,8,Hero MonoBehaviour synergy fields
20,Skymage,1,5,2,1,0,Warlock + Crusader,3,10,10.0,-10%,Skill Cooldown,-10% Skill Cooldown,personal,skillCd_personal,12,21|33,Hero MonoBehaviour synergy fields
20,Skymage,1,5,3,2,15,Apprentice,2,40,40.0,+40%,Kill Gold,+40% Kill Gold,global,killGold_global,13,12,Hero MonoBehaviour synergy fields
20,Skymage,1,5,4,2,15,Samurai + Templar,3,10,10.0,+10%,Kill Exp,+10% Kill Exp,global,killExp_global,14,5|22,Hero MonoBehaviour synergy fields
20,Skymage,1,5,5,3,50,Druid,2,35,35.0,+35%,Crit Chance,+35% Crit Chance,personal,critChance_personal,6,13,Hero MonoBehaviour synergy fields
20,Skymage,1,5,6,3,50,Ranger + Crusader,3,250,250.0,+250%,Damage,+250% Damage,personal,damage_personal,1,28|33,Hero MonoBehaviour synergy fields
20,Skymage,1,5,7,4,100,Dicemaster,2,4,4.0,+4%,Gold Super Chance,+4% Gold Super Chance,global,goldSuperChance_global,24,39,Hero MonoBehaviour synergy fields
20,Skymage,1,5,8,4,100,Warlord + Veteran,3,2,2.0,+2%,Skill Power,+2% Skill Power,global,skillPower_global,41,11|41,Hero MonoBehaviour synergy fields
20,Skymage,1,5,9,5,150,Hunter,2,175,175.0,+175%,Damage,+175% Damage,global,damage_global,0,25,Hero MonoBehaviour synergy fields
20,Skymage,1,5,10,5,150,Gladiator + Deadeye,3,8,8.0,+8%,Energy Super Amount,+8% Energy Super Amount,global,energySuperAmount_global,37,7|40,Hero MonoBehaviour synergy fields
20,Skymage,1,5,11,6,250,Assassin,2,2,2.0,+2%,Ultra Crit Chance,+2% Ultra Crit Chance,global,ultraCritChance_global,20,3,Hero MonoBehaviour synergy fields
20,Skymage,1,5,12,6,250,Sorcerer + Ballista,3,275,275.0,+275%,Kill Gold,+275% Kill Gold,global,killGold_global,13,14|32,Hero MonoBehaviour synergy fields
20,Skymage,1,5,13,7,500,Warden,2,12,12.0,+12%,Super Crit Chance,+12% Super Crit Chance,global,superCritChance_global,16,35,Hero MonoBehaviour synergy fields
20,Skymage,1,5,14,7,500,Sorcerer + Wizard,3,350,350.0,+350%,Damage,+350% Damage,global,damage_global,0,14|16,Hero MonoBehaviour synergy fields
20,Skymage,1,5,15,8,1000,Champion + Sniper + Veteran,4,105,105.0,+105%,Exp Ultra Amount,+105% Exp Ultra Amount,global,expUltraAmount_global,35,10|30|41,Hero MonoBehaviour synergy fields
20,Skymage,1,5,16,8,1000,Apprentice + Witch + Dicemaster,4,75,75.0,+75%,Attack Speed,+75% Attack Speed,global,attSpeed_global,2,12|15|39,Hero MonoBehaviour synergy fields
21,Warlock,1,5,1,1,0,Chieftain,2,5,5.0,+5%,Crit Chance,+5% Crit Chance,personal,critChance_personal,6,9,Hero MonoBehaviour synergy fields
21,Warlock,1,5,2,1,0,Crusader + Skymage,3,20,20.0,+20%,Kill Gold,+20% Kill Gold,global,killGold_global,13,33|20,Hero MonoBehaviour synergy fields
21,Warlock,1,5,3,2,15,Praetorian,2,5,5.0,-5%,Skill Cooldown,-5% Skill Cooldown,global,skillCd_global,11,36,Hero MonoBehaviour synergy fields
21,Warlock,1,5,4,2,15,Deadeye + Veteran,3,60,60.0,+60%,Damage,+60% Damage,global,damage_global,0,40|41,Hero MonoBehaviour synergy fields
21,Warlock,1,5,5,3,50,Sovereign,2,8,8.0,+8,Skill Duration,+8 Skill Duration,personal,skillDuration_personal,10,38,Hero MonoBehaviour synergy fields
21,Warlock,1,5,6,3,50,Militia + Captain,3,35,35.0,+35%,Kill Exp,+35% Kill Exp,global,killExp_global,14,0|34,Hero MonoBehaviour synergy fields
21,Warlock,1,5,7,4,100,Spelldancer,2,1,1.0,+1%,Skill Power,+1% Skill Power,global,skillPower_global,41,19,Hero MonoBehaviour synergy fields
21,Warlock,1,5,8,4,100,Elementalist + Deadeye,3,500,500.0,+500%,Gold Super Amount,+500% Gold Super Amount,global,goldSuperAmount_global,26,17|40,Hero MonoBehaviour synergy fields
21,Warlock,1,5,9,5,150,Wizard,2,550,550.0,+550%,Super Crit Damage,+550% Super Crit Damage,global,superCritDmg_global,18,16,Hero MonoBehaviour synergy fields
21,Warlock,1,5,10,5,150,Champion + Archer,3,450,450.0,+450%,Damage,+450% Damage,personal,damage_personal,1,10|27,Hero MonoBehaviour synergy fields
21,Warlock,1,5,11,6,250,Forester,2,30,30.0,-30%,Skill Cooldown,-30% Skill Cooldown,personal,skillCd_personal,12,26,Hero MonoBehaviour synergy fields
21,Warlock,1,5,12,6,250,Ninja + Gladiator,3,275,275.0,+275%,Kill Gold,+275% Kill Gold,global,killGold_global,13,2|7,Hero MonoBehaviour synergy fields
21,Warlock,1,5,13,7,500,Sovereign,2,850,850.0,+850%,Gold Super Amount,+850% Gold Super Amount,global,goldSuperAmount_global,26,38,Hero MonoBehaviour synergy fields
21,Warlock,1,5,14,7,500,Titan + Archer,3,25,25.0,+25%,Exp Super Amount,+25% Exp Super Amount,global,expSuperAmount_global,33,37|27,Hero MonoBehaviour synergy fields
21,Warlock,1,5,15,8,1000,Chieftain + Druid + Archer,4,30,30.0,+30%,Skill Power,+30% Skill Power,personal,skillPower_personal,9,9|13|27,Hero MonoBehaviour synergy fields
21,Warlock,1,5,16,8,1000,Warlord + Titan + Warlock,4,15,15.0,+15,Energy Income,+15 Energy Income,global,energyIncome_global,40,11|37|21,Hero MonoBehaviour synergy fields
22,Templar,1,6,1,1,0,Captain,2,2,2.0,+2%,Skill Power,+2% Skill Power,personal,skillPower_personal,9,34,Hero MonoBehaviour synergy fields
22,Templar,1,6,2,1,0,Champion + Warden,3,50,50.0,+50%,Crit Damage,+50% Crit Damage,personal,critDmg_personal,8,10|35,Hero MonoBehaviour synergy fields
22,Templar,1,6,3,2,15,Deadeye,2,40,40.0,+40%,Damage,+40% Damage,global,damage_global,0,40,Hero MonoBehaviour synergy fields
22,Templar,1,6,4,2,15,Samurai + Skymage,3,60,60.0,+60%,Kill Gold,+60% Kill Gold,global,killGold_global,13,5|20,Hero MonoBehaviour synergy fields
22,Templar,1,6,5,3,50,Arbalest,2,8,8.0,-8%,Skill Cooldown,-8% Skill Cooldown,global,skillCd_global,11,29,Hero MonoBehaviour synergy fields
22,Templar,1,6,6,3,50,Druid + Scout,3,100,100.0,+100%,Attack Speed,+100% Attack Speed,personal,attSpeed_personal,3,13|24,Hero MonoBehaviour synergy fields
22,Templar,1,6,7,4,100,Paladin,2,300,300.0,+300%,Damage,+300% Damage,personal,damage_personal,1,6,Hero MonoBehaviour synergy fields
22,Templar,1,6,8,4,100,Sovereign + Forester,3,15,15.0,+15%,Super Crit Chance,+15% Super Crit Chance,personal,superCritChance_personal,17,38|26,Hero MonoBehaviour synergy fields
22,Templar,1,6,9,5,150,Gladiator,2,3,3.0,+3,Energy Income,+3 Energy Income,global,energyIncome_global,40,7,Hero MonoBehaviour synergy fields
22,Templar,1,6,10,5,150,Dicemaster + Sniper,3,12,12.0,+12%,Exp Super Amount,+12% Exp Super Amount,global,expSuperAmount_global,33,39|30,Hero MonoBehaviour synergy fields
22,Templar,1,6,11,6,250,Sorcerer,2,250,250.0,+250%,Kill Gold,+250% Kill Gold,global,killGold_global,13,14,Hero MonoBehaviour synergy fields
22,Templar,1,6,12,6,250,Necromancer + Rogue,3,3,3.0,+3%,Gold Ultra Chance,+3% Gold Ultra Chance,global,goldUltraChance_global,28,23|31,Hero MonoBehaviour synergy fields
22,Templar,1,6,13,7,500,Veteran,2,20,20.0,+20%,Exp Super Amount,+20% Exp Super Amount,global,expSuperAmount_global,33,41,Hero MonoBehaviour synergy fields
22,Templar,1,6,14,7,500,Paladin + Berserker,3,20,20.0,+20%,Energy Super Amount,+20% Energy Super Amount,global,energySuperAmount_global,37,6|8,Hero MonoBehaviour synergy fields
22,Templar,1,6,15,8,1000,Witch + Battlemage + Spelldancer,4,30,30.0,+30%,Skill Power,+30% Skill Power,personal,skillPower_personal,9,15|18|19,Hero MonoBehaviour synergy fields
22,Templar,1,6,16,8,1000,Templar + Scout + Sniper,4,15,15.0,+15,Energy Income,+15 Energy Income,global,energyIncome_global,40,22|24|30,Hero MonoBehaviour synergy fields
23,Necromancer,1,6,1,1,0,Warden,2,25,25.0,+25%,Damage,+25% Damage,personal,damage_personal,1,35,Hero MonoBehaviour synergy fields
23,Necromancer,1,6,2,1,0,Warlord + Captain,3,3,3.0,+3,Skill Duration,+3 Skill Duration,personal,skillDuration_personal,10,11|34,Hero MonoBehaviour synergy fields
23,Necromancer,1,6,3,2,15,Sniper,2,10,10.0,+10%,Attack Speed,+10% Attack Speed,global,attSpeed_global,2,30,Hero MonoBehaviour synergy fields
23,Necromancer,1,6,4,2,15,Witch + Hunter,3,12,12.0,+12%,Crit Chance,+12% Crit Chance,global,critChance_global,5,15|25,Hero MonoBehaviour synergy fields
23,Necromancer,1,6,5,3,50,Sorcerer,2,200,200.0,+200%,Kill Gold,+200% Kill Gold,personal,killGold_personal,15,14,Hero MonoBehaviour synergy fields
23,Necromancer,1,6,6,3,50,Samurai + Hunter,3,100,100.0,+100%,Crit Damage,+100% Crit Damage,global,critDmg_global,7,5|25,Hero MonoBehaviour synergy fields
23,Necromancer,1,6,7,4,100,Veteran,2,1,1.0,+1%,Energy Super Chance,+1% Energy Super Chance,global,energySuperChance_global,36,41,Hero MonoBehaviour synergy fields
23,Necromancer,1,6,8,4,100,Viking + Titan,3,150,150.0,+150%,Damage,+150% Damage,global,damage_global,0,1|37,Hero MonoBehaviour synergy fields
23,Necromancer,1,6,9,5,150,Apprentice,2,400,400.0,+400%,Kill Gold,+400% Kill Gold,personal,killGold_personal,15,12,Hero MonoBehaviour synergy fields
23,Necromancer,1,6,10,5,150,Militia + Arbalest,3,1250,1250.0,+1250%,Gold Super Amount,+1250% Gold Super Amount,personal,goldSuperAmount_personal,27,0|29,Hero MonoBehaviour synergy fields
23,Necromancer,1,6,11,6,250,Elementalist,2,3750,3750.0,+3750%,Ultra Crit Damage,+3750% Ultra Crit Damage,personal,ultraCritDmg_personal,23,17,Hero MonoBehaviour synergy fields
23,Necromancer,1,6,12,6,250,Templar + Rogue,3,6,6.0,+6,Energy Income,+6 Energy Income,global,energyIncome_global,40,22|31,Hero MonoBehaviour synergy fields
23,Necromancer,1,6,13,7,500,Praetorian,2,1400,1400.0,+1400%,Ultra Boss Damage,+1400% Ultra Boss Damage,global,ultraBossDmg_global,49,36,Hero MonoBehaviour synergy fields
23,Necromancer,1,6,14,7,500,Witch + Warden,3,20,20.0,+20%,Skill Power,+20% Skill Power,personal,skillPower_personal,9,15|35,Hero MonoBehaviour synergy fields
23,Necromancer,1,6,15,8,1000,Viking + Wizard + Ballista,4,800,800.0,+800%,Boss Damage,+800% Boss Damage,global,bossDmg_global,52,1|16|32,Hero MonoBehaviour synergy fields
23,Necromancer,1,6,16,8,1000,Sorcerer + Forester + Deadeye,4,3250,3250.0,+3250%,Ultra Crit Damage,+3250% Ultra Crit Damage,global,ultraCritDmg_global,22,14|26|40,Hero MonoBehaviour synergy fields
24,Scout,2,1,1,1,0,Hunter,2,25,25.0,+25%,Damage,+25% Damage,personal,damage_personal,1,25,Hero MonoBehaviour synergy fields
24,Scout,2,1,2,1,0,Militia + Viking,3,4,4.0,+4%,Crit Chance,+4% Crit Chance,global,critChance_global,5,0|1,Hero MonoBehaviour synergy fields
24,Scout,2,1,3,2,15,Paladin,2,100,100.0,+100%,Kill Gold,+100% Kill Gold,personal,killGold_personal,15,6,Hero MonoBehaviour synergy fields
24,Scout,2,1,4,2,15,Ninja + Berserker,3,60,60.0,+60%,Attack Speed,+60% Attack Speed,personal,attSpeed_personal,3,2|8,Hero MonoBehaviour synergy fields
24,Scout,2,1,5,3,50,Ballista,2,80,80.0,+80%,Crit Damage,+80% Crit Damage,global,critDmg_global,7,32,Hero MonoBehaviour synergy fields
24,Scout,2,1,6,3,50,Druid + Templar,3,30,30.0,-30%,Skill Cooldown,-30% Skill Cooldown,personal,skillCd_personal,12,13|22,Hero MonoBehaviour synergy fields
24,Scout,2,1,7,4,100,Warlord,2,450,450.0,+450%,Gold Super Amount,+450% Gold Super Amount,global,goldSuperAmount_global,26,11,Hero MonoBehaviour synergy fields
24,Scout,2,1,8,4,100,Samurai + Warden,3,150,150.0,+150%,Damage,+150% Damage,global,damage_global,0,5|35,Hero MonoBehaviour synergy fields
24,Scout,2,1,9,5,150,Sorcerer,2,3,3.0,+3,Energy Income,+3 Energy Income,global,energyIncome_global,40,14,Hero MonoBehaviour synergy fields
24,Scout,2,1,10,5,150,Spelldancer + Ballista,3,25,25.0,+25%,Super Crit Chance,+25% Super Crit Chance,personal,superCritChance_personal,17,19|32,Hero MonoBehaviour synergy fields
24,Scout,2,1,11,6,250,Peacekeeper,2,250,250.0,+250%,Kill Gold,+250% Kill Gold,global,killGold_global,13,4,Hero MonoBehaviour synergy fields
24,Scout,2,1,12,6,250,Elementalist + Dicemaster,3,60,60.0,+60%,Exp Ultra Amount,+60% Exp Ultra Amount,global,expUltraAmount_global,35,17|39,Hero MonoBehaviour synergy fields
24,Scout,2,1,13,7,500,Champion,2,850,850.0,+850%,Gold Super Amount,+850% Gold Super Amount,global,goldSuperAmount_global,26,10,Hero MonoBehaviour synergy fields
24,Scout,2,1,14,7,500,Praetorian + Hunter,3,14,14.0,+14%,Gold Super Chance,+14% Gold Super Chance,global,goldSuperChance_global,24,36|25,Hero MonoBehaviour synergy fields
24,Scout,2,1,15,8,1000,Paladin + Hunter + Rogue,4,7,7.0,+7%,Gold Ultra Chance,+7% Gold Ultra Chance,global,goldUltraChance_global,28,6|25|31,Hero MonoBehaviour synergy fields
24,Scout,2,1,16,8,1000,Templar + Templar + Sniper,4,1,1.0,+1%,Battlepass Exp,+1% Battlepass Exp,global,battlepassExp_global,50,22|22|30,Hero MonoBehaviour synergy fields
25,Hunter,2,1,1,1,0,Scout,2,10,10.0,+10%,Kill Gold,+10% Kill Gold,global,killGold_global,13,24,Hero MonoBehaviour synergy fields
25,Hunter,2,1,2,1,0,Apprentice + Druid,3,10,10.0,-10%,Skill Cooldown,-10% Skill Cooldown,personal,skillCd_personal,12,12|13,Hero MonoBehaviour synergy fields
25,Hunter,2,1,3,2,15,Elementalist,2,100,100.0,+100%,Damage,+100% Damage,personal,damage_personal,1,17,Hero MonoBehaviour synergy fields
25,Hunter,2,1,4,2,15,Witch + Necromancer,3,60,60.0,+60%,Kill Gold,+60% Kill Gold,global,killGold_global,13,15|23,Hero MonoBehaviour synergy fields
25,Hunter,2,1,5,3,50,Viking,2,8,8.0,+8%,Skill Power,+8% Skill Power,personal,skillPower_personal,9,1,Hero MonoBehaviour synergy fields
25,Hunter,2,1,6,3,50,Samurai + Necromancer,3,50,50.0,+50%,Crit Chance,+50% Crit Chance,personal,critChance_personal,6,5|23,Hero MonoBehaviour synergy fields
25,Hunter,2,1,7,4,100,Champion,2,125,125.0,+125%,Damage,+125% Damage,global,damage_global,0,10,Hero MonoBehaviour synergy fields
25,Hunter,2,1,8,4,100,Arbalest + Captain,3,15,15.0,+15%,Gold Super Chance,+15% Gold Super Chance,personal,goldSuperChance_personal,25,29|34,Hero MonoBehaviour synergy fields
25,Hunter,2,1,9,5,150,Skymage,2,8,8.0,+8%,Super Crit Chance,+8% Super Crit Chance,global,superCritChance_global,16,20,Hero MonoBehaviour synergy fields
25,Hunter,2,1,10,5,150,Assassin + Captain,3,450,450.0,+450%,Kill Gold,+450% Kill Gold,personal,killGold_personal,15,3|34,Hero MonoBehaviour synergy fields
25,Hunter,2,1,11,6,250,Crusader,2,5,5.0,+5%,Skill Power,+5% Skill Power,global,skillPower_global,41,33,Hero MonoBehaviour synergy fields
25,Hunter,2,1,12,6,250,Berserker + Druid,3,2250,2250.0,+2250%,Gold Ultra Amount,+2250% Gold Ultra Amount,global,goldUltraAmount_global,30,8|13,Hero MonoBehaviour synergy fields
25,Hunter,2,1,13,7,500,Sniper,2,7,7.0,+7%,Skill Power,+7% Skill Power,global,skillPower_global,41,30,Hero MonoBehaviour synergy fields
25,Hunter,2,1,14,7,500,Praetorian + Scout,3,2000,2000.0,+2000%,Gold Super Amount,+2000% Gold Super Amount,personal,goldSuperAmount_personal,27,36|24,Hero MonoBehaviour synergy fields
25,Hunter,2,1,15,8,1000,Paladin + Scout + Rogue,4,30,30.0,+30%,Skill Power,+30% Skill Power,personal,skillPower_personal,9,6|24|31,Hero MonoBehaviour synergy fields
25,Hunter,2,1,16,8,1000,Sovereign + Rogue + Crusader,4,3250,3250.0,+3250%,Gold Ultra Amount,+3250% Gold Ultra Amount,global,goldUltraAmount_global,30,38|31|33,Hero MonoBehaviour synergy fields
26,Forester,2,2,1,1,0,Witch,2,5,5.0,-5%,Skill Cooldown,-5% Skill Cooldown,personal,skillCd_personal,12,15,Hero MonoBehaviour synergy fields
26,Forester,2,2,2,1,0,Assassin + Archer,3,25,25.0,+25%,Attack Speed,+25% Attack Speed,personal,attSpeed_personal,3,3|27,Hero MonoBehaviour synergy fields
26,Forester,2,2,3,2,15,Captain,2,40,40.0,+40%,Crit Damage,+40% Crit Damage,global,critDmg_global,7,34,Hero MonoBehaviour synergy fields
26,Forester,2,2,4,2,15,Gladiator + Ranger,3,6,6.0,+6,Skill Duration,+6 Skill Duration,personal,skillDuration_personal,10,7|28,Hero MonoBehaviour synergy fields
26,Forester,2,2,5,3,50,Elementalist,2,200,200.0,+200%,Kill Gold,+200% Kill Gold,personal,killGold_personal,15,17,Hero MonoBehaviour synergy fields
26,Forester,2,2,6,3,50,Peacekeeper + Berserker,3,3,3.0,+3%,Exp Super Amount,+3% Exp Super Amount,global,expSuperAmount_global,33,4|8,Hero MonoBehaviour synergy fields
26,Forester,2,2,7,4,100,Rogue,2,450,450.0,+450%,Super Crit Damage,+450% Super Crit Damage,global,superCritDmg_global,18,31,Hero MonoBehaviour synergy fields
26,Forester,2,2,8,4,100,Templar + Sovereign,3,2,2.0,+2%,Skill Power,+2% Skill Power,global,skillPower_global,41,22|38,Hero MonoBehaviour synergy fields
26,Forester,2,2,9,5,150,Paladin,2,10,10.0,+10%,Exp Super Amount,+10% Exp Super Amount,global,expSuperAmount_global,33,6,Hero MonoBehaviour synergy fields
26,Forester,2,2,10,5,150,Ranger + Warden,3,450,450.0,+450%,Damage,+450% Damage,personal,damage_personal,1,28|35,Hero MonoBehaviour synergy fields
26,Forester,2,2,11,6,250,Warlock,2,3750,3750.0,+3750%,Gold Ultra Amount,+3750% Gold Ultra Amount,personal,goldUltraAmount_personal,31,21,Hero MonoBehaviour synergy fields
26,Forester,2,2,12,6,250,Battlemage + Deadeye,3,275,275.0,+275%,Kill Gold,+275% Kill Gold,global,killGold_global,13,18|40,Hero MonoBehaviour synergy fields
26,Forester,2,2,13,7,500,Chieftain,2,850,850.0,+850%,Super Crit Damage,+850% Super Crit Damage,global,superCritDmg_global,18,9,Hero MonoBehaviour synergy fields
26,Forester,2,2,14,7,500,Viking + Veteran,3,350,350.0,+350%,Damage,+350% Damage,global,damage_global,0,1|41,Hero MonoBehaviour synergy fields
26,Forester,2,2,15,8,1000,Samurai + Berserker + Ranger,4,3000,3000.0,+3000%,Gold Ultra Amount,+3000% Gold Ultra Amount,global,goldUltraAmount_global,30,5|8|28,Hero MonoBehaviour synergy fields
26,Forester,2,2,16,8,1000,Sorcerer + Necromancer + Deadeye,4,8,8.0,+8%,Ultra Crit Chance,+8% Ultra Crit Chance,global,ultraCritChance_global,20,14|23|40,Hero MonoBehaviour synergy fields
27,Archer,2,2,1,1,0,Sorcerer,2,10,10.0,+10%,Kill Gold,+10% Kill Gold,global,killGold_global,13,14,Hero MonoBehaviour synergy fields
27,Archer,2,2,2,1,0,Assassin + Forester,3,3,3.0,+3%,Kill Exp,+3% Kill Exp,global,killExp_global,14,3|26,Hero MonoBehaviour synergy fields
27,Archer,2,2,3,2,15,Chieftain,2,8,8.0,+8%,Crit Chance,+8% Crit Chance,global,critChance_global,5,9,Hero MonoBehaviour synergy fields
27,Archer,2,2,4,2,15,Spelldancer + Warden,3,60,60.0,+60%,Damage,+60% Damage,global,damage_global,0,19|35,Hero MonoBehaviour synergy fields
27,Archer,2,2,5,3,50,Warden,2,22,22.0,+22%,Attack Speed,+22% Attack Speed,global,attSpeed_global,2,35,Hero MonoBehaviour synergy fields
27,Archer,2,2,6,3,50,Ninja + Rogue,3,250,250.0,+250%,Crit Damage,+250% Crit Damage,personal,critDmg_personal,8,2|31,Hero MonoBehaviour synergy fields
27,Archer,2,2,7,4,100,Captain,2,1,1.0,+1%,Energy Super Chance,+1% Energy Super Chance,global,energySuperChance_global,36,34,Hero MonoBehaviour synergy fields
27,Archer,2,2,8,4,100,Gladiator + Apprentice,3,350,350.0,+350%,Kill Gold,+350% Kill Gold,personal,killGold_personal,15,7|12,Hero MonoBehaviour synergy fields
27,Archer,2,2,9,5,150,Crusader,2,3,3.0,+3%,Skill Power,+3% Skill Power,global,skillPower_global,41,33,Hero MonoBehaviour synergy fields
27,Archer,2,2,10,5,150,Champion + Warlock,3,625,625.0,+625%,Gold Super Amount,+625% Gold Super Amount,global,goldSuperAmount_global,26,10|21,Hero MonoBehaviour synergy fields
27,Archer,2,2,11,6,250,Deadeye,2,500,500.0,+500%,Damage,+500% Damage,personal,damage_personal,1,40,Hero MonoBehaviour synergy fields
27,Archer,2,2,12,6,250,Militia + Titan,3,2250,2250.0,+2250%,Ultra Crit Damage,+2250% Ultra Crit Damage,global,ultraCritDmg_global,22,0|37,Hero MonoBehaviour synergy fields
27,Archer,2,2,13,7,500,Ranger,2,20,20.0,+20%,Exp Super Amount,+20% Exp Super Amount,global,expSuperAmount_global,33,28,Hero MonoBehaviour synergy fields
27,Archer,2,2,14,7,500,Titan + Warlock,3,10,10.0,+10%,Exp Super Chance,+10% Exp Super Chance,global,expSuperChance_global,32,37|21,Hero MonoBehaviour synergy fields
27,Archer,2,2,15,8,1000,Chieftain + Druid + Warlock,4,7,7.0,+7%,Exp Ultra Chance,+7% Exp Ultra Chance,global,expUltraChance_global,34,9|13|21,Hero MonoBehaviour synergy fields
27,Archer,2,2,16,8,1000,Viking + Ballista + Veteran,4,40,40.0,+40%,Skill Power,+40% Skill Power,personal,skillPower_personal,9,1|32|41,Hero MonoBehaviour synergy fields
28,Ranger,2,3,1,1,0,Peacekeeper,2,2,2.0,+2%,Skill Power,+2% Skill Power,personal,skillPower_personal,9,4,Hero MonoBehaviour synergy fields
28,Ranger,2,3,2,1,0,Elementalist + Arbalest,3,3,3.0,+3,Skill Duration,+3 Skill Duration,personal,skillDuration_personal,10,17|29,Hero MonoBehaviour synergy fields
28,Ranger,2,3,3,2,15,Dicemaster,2,10,10.0,+10%,Attack Speed,+10% Attack Speed,global,attSpeed_global,2,39,Hero MonoBehaviour synergy fields
28,Ranger,2,3,4,2,15,Gladiator + Forester,3,10,10.0,+10%,Kill Exp,+10% Kill Exp,global,killExp_global,14,7|26,Hero MonoBehaviour synergy fields
28,Ranger,2,3,5,3,50,Assassin,2,200,200.0,+200%,Damage,+200% Damage,personal,damage_personal,1,3,Hero MonoBehaviour synergy fields
28,Ranger,2,3,6,3,50,Skymage + Crusader,3,250,250.0,+250%,Kill Gold,+250% Kill Gold,personal,killGold_personal,15,20|33,Hero MonoBehaviour synergy fields
28,Ranger,2,3,7,4,100,Battlemage,2,1,1.0,+1,Energy Income,+1 Energy Income,global,energyIncome_global,40,18,Hero MonoBehaviour synergy fields
28,Ranger,2,3,8,4,100,Witch + Ballista,3,15,15.0,+15%,Super Crit Chance,+15% Super Crit Chance,personal,superCritChance_personal,17,15|32,Hero MonoBehaviour synergy fields
28,Ranger,2,3,9,5,150,Ninja,2,8,8.0,+8%,Gold Super Chance,+8% Gold Super Chance,global,goldSuperChance_global,24,2,Hero MonoBehaviour synergy fields
28,Ranger,2,3,10,5,150,Forester + Warden,3,625,625.0,+625%,Super Crit Damage,+625% Super Crit Damage,global,superCritDmg_global,18,26|35,Hero MonoBehaviour synergy fields
28,Ranger,2,3,11,6,250,Wizard,2,250,250.0,+250%,Kill Gold,+250% Kill Gold,global,killGold_global,13,16,Hero MonoBehaviour synergy fields
28,Ranger,2,3,12,6,250,Viking + Crusader,3,275,275.0,+275%,Damage,+275% Damage,global,damage_global,0,1|33,Hero MonoBehaviour synergy fields
28,Ranger,2,3,13,7,500,Archer,2,7,7.0,+7%,Skill Power,+7% Skill Power,global,skillPower_global,41,27,Hero MonoBehaviour synergy fields
28,Ranger,2,3,14,7,500,Dicemaster + Ballista,3,10,10.0,+10%,Exp Super Chance,+10% Exp Super Chance,global,expSuperChance_global,32,39|32,Hero MonoBehaviour synergy fields
28,Ranger,2,3,15,8,1000,Samurai + Berserker + Forester,4,800,800.0,+800%,Boss Gold,+800% Boss Gold,global,bossGold_global,43,5|8|26,Hero MonoBehaviour synergy fields
28,Ranger,2,3,16,8,1000,Chieftain + Druid + Elementalist,4,75,75.0,+75%,Attack Speed,+75% Attack Speed,global,attSpeed_global,2,9|13|17,Hero MonoBehaviour synergy fields
29,Arbalest,2,3,1,1,0,Samurai,2,2,2.0,-2%,Skill Cooldown,-2% Skill Cooldown,global,skillCd_global,11,5,Hero MonoBehaviour synergy fields
29,Arbalest,2,3,2,1,0,Elementalist + Ranger,3,10,10.0,+10%,Crit Chance,+10% Crit Chance,personal,critChance_personal,6,17|28,Hero MonoBehaviour synergy fields
29,Arbalest,2,3,3,2,15,Druid,2,40,40.0,+40%,Damage,+40% Damage,global,damage_global,0,13,Hero MonoBehaviour synergy fields
29,Arbalest,2,3,4,2,15,Viking + Assassin,3,1,1.0,+1,Energy Income,+1 Energy Income,global,energyIncome_global,40,1|3,Hero MonoBehaviour synergy fields
29,Arbalest,2,3,5,3,50,Templar,2,20,20.0,+20%,Kill Exp,+20% Kill Exp,global,killExp_global,14,22,Hero MonoBehaviour synergy fields
