hero_id,hero_name,hero_class,hero_rarity,synergy_num,tier,rank_required,required_count_excluding_self,active_heroes_needed_including_self,required_hero_ids,required_hero_names,required_hero_classes,required_hero_rarities,required_hero_path_ids,synergy_upgrade_id,synergy_upgrade_name,base_bonus_value,base_bonus_raw,base_bonus_text,missing_refs
25,Hunter,2,1,15,8,1000,3,4,6|24|31,Paladin|Scout|Rogue,0|2|2,4|1|4,283139|317780|316887,9,skillPower_personal,30,30.0,+30%,
25,Hunter,2,1,16,8,1000,3,4,38|31|33,Sovereign|Rogue|Crusader,1|2|2,7|4|5,309440|316887|314873,30,goldUltraAmount_global,3250,3250.0,+3250%,
26,Forester,2,2,1,1,0,1,2,15,Witch,1,2,318062,12,skillCd_personal,5,5.0,-5%,
26,Forester,2,2,2,1,0,2,3,3|27,Assassin|Archer,0|2,2|2,296877|284600,3,attSpeed_personal,25,25.0,+25%,
26,Forester,2,2,3,2,15,1,2,34,Captain,2,6,313636,7,critDmg_global,40,40.0,+40%,
26,Forester,2,2,4,2,15,2,3,7|28,Gladiator|Ranger,0|2,4|3,295526|304705,10,skillDuration_personal,6,6.0,+6,
26,Forester,2,2,5,3,50,1,2,17,Elementalist,1,3,274390,15,killGold_personal,200,200.0,+200%,
26,Forester,2,2,6,3,50,2,3,4|8,Peacekeeper|Berserker,0|0,3|5,316916|289330,33,expSuperAmount_global,3,3.0,+3%,
26,Forester,2,2,7,4,100,1,2,31,Rogue,2,4,316887,18,superCritDmg_global,450,450.0,+450%,
26,Forester,2,2,8,4,100,2,3,22|38,Templar|Sovereign,1|1,6|7,304679|309440,41,skillPower_global,2,2.0,+2%,
26,Forester,2,2,9,5,150,1,2,6,Paladin,0,4,283139,33,expSuperAmount_global,10,10.0,+10%,
26,Forester,2,2,10,5,150,2,3,28|35,Ranger|Warden,2|2,3|6,304705|302043,1,damage_personal,450,450.0,+450%,
26,Forester,2,2,11,6,250,1,2,21,Warlock,1,5,287059,31,goldUltraAmount_personal,3750,3750.0,+3750%,
26,Forester,2,2,12,6,250,2,3,18|40,Battlemage|Deadeye,1|2,4|7,309008|310314,13,killGold_global,275,275.0,+275%,
26,Forester,2,2,13,7,500,1,2,9,Chieftain,0,5,314374,18,superCritDmg_global,850,850.0,+850%,
26,Forester,2,2,14,7,500,2,3,1|41,Viking|Veteran,0|2,1|7,305535|280126,0,damage_global,350,350.0,+350%,
26,Forester,2,2,15,8,1000,3,4,5|8|28,Samurai|Berserker|Ranger,0|0|2,3|5|3,280121|289330|304705,30,goldUltraAmount_global,3000,3000.0,+3000%,
26,Forester,2,2,16,8,1000,3,4,14|23|40,Sorcerer|Necromancer|Deadeye,1|1|2,2|6|7,311478|278537|310314,20,ultraCritChance_global,8,8.0,+8%,
27,Archer,2,2,1,1,0,1,2,14,Sorcerer,1,2,311478,13,killGold_global,10,10.0,+10%,
27,Archer,2,2,2,1,0,2,3,3|26,Assassin|Forester,0|2,2|2,296877|314946,14,killExp_global,3,3.0,+3%,
27,Archer,2,2,3,2,15,1,2,9,Chieftain,0,5,314374,5,critChance_global,8,8.0,+8%,
27,Archer,2,2,4,2,15,2,3,19|35,Spelldancer|Warden,1|2,4|6,271770|302043,0,damage_global,60,60.0,+60%,
27,Archer,2,2,5,3,50,1,2,35,Warden,2,6,302043,2,attSpeed_global,22,22.0,+22%,
27,Archer,2,2,6,3,50,2,3,2|31,Ninja|Rogue,0|2,2|4,312627|316887,8,critDmg_personal,250,250.0,+250%,
27,Archer,2,2,7,4,100,1,2,34,Captain,2,6,313636,36,energySuperChance_global,1,1.0,+1%,
27,Archer,2,2,8,4,100,2,3,7|12,Gladiator|Apprentice,0|1,4|1,295526|277314,15,killGold_personal,350,350.0,+350%,
27,Archer,2,2,9,5,150,1,2,33,Crusader,2,5,314873,41,skillPower_global,3,3.0,+3%,
27,Archer,2,2,10,5,150,2,3,10|21,Champion|Warlock,0|1,6|5,300301|287059,26,goldSuperAmount_global,625,625.0,+625%,
27,Archer,2,2,11,6,250,1,2,40,Deadeye,2,7,310314,1,damage_personal,500,500.0,+500%,
27,Archer,2,2,12,6,250,2,3,0|37,Militia|Titan,0|0,1|7,306419|299058,22,ultraCritDmg_global,2250,2250.0,+2250%,
27,Archer,2,2,13,7,500,1,2,28,Ranger,2,3,304705,33,expSuperAmount_global,20,20.0,+20%,
27,Archer,2,2,14,7,500,2,3,37|21,Titan|Warlock,0|1,7|5,299058|287059,32,expSuperChance_global,10,10.0,+10%,
27,Archer,2,2,15,8,1000,3,4,9|13|21,Chieftain|Druid|Warlock,0|1|1,5|1|5,314374|285341|287059,34,expUltraChance_global,7,7.0,+7%,
27,Archer,2,2,16,8,1000,3,4,1|32|41,Viking|Ballista|Veteran,0|2|2,1|5|7,305535|317683|280126,9,skillPower_personal,40,40.0,+40%,
28,Ranger,2,3,1,1,0,1,2,4,Peacekeeper,0,3,316916,9,skillPower_personal,2,2.0,+2%,
28,Ranger,2,3,2,1,0,2,3,17|29,Elementalist|Arbalest,1|2,3|3,274390|305299,10,skillDuration_personal,3,3.0,+3,
28,Ranger,2,3,3,2,15,1,2,39,Dicemaster,1,7,319449,2,attSpeed_global,10,10.0,+10%,
28,Ranger,2,3,4,2,15,2,3,7|26,Gladiator|Forester,0|2,4|2,295526|314946,14,killExp_global,10,10.0,+10%,
28,Ranger,2,3,5,3,50,1,2,3,Assassin,0,2,296877,1,damage_personal,200,200.0,+200%,
28,Ranger,2,3,6,3,50,2,3,20|33,Skymage|Crusader,1|2,5|5,280408|314873,15,killGold_personal,250,250.0,+250%,
28,Ranger,2,3,7,4,100,1,2,18,Battlemage,1,4,309008,40,energyIncome_global,1,1.0,+1,
28,Ranger,2,3,8,4,100,2,3,15|32,Witch|Ballista,1|2,2|5,318062|317683,17,superCritChance_personal,15,15.0,+15%,
28,Ranger,2,3,9,5,150,1,2,2,Ninja,0,2,312627,24,goldSuperChance_global,8,8.0,+8%,
28,Ranger,2,3,10,5,150,2,3,26|35,Forester|Warden,2|2,2|6,314946|302043,18,superCritDmg_global,625,625.0,+625%,
28,Ranger,2,3,11,6,250,1,2,16,Wizard,1,3,300064,13,killGold_global,250,250.0,+250%,
28,Ranger,2,3,12,6,250,2,3,1|33,Viking|Crusader,0|2,1|5,305535|314873,0,damage_global,275,275.0,+275%,
28,Ranger,2,3,13,7,500,1,2,27,Archer,2,2,284600,41,skillPower_global,7,7.0,+7%,
28,Ranger,2,3,14,7,500,2,3,39|32,Dicemaster|Ballista,1|2,7|5,319449|317683,32,expSuperChance_global,10,10.0,+10%,
28,Ranger,2,3,15,8,1000,3,4,5|8|26,Samurai|Berserker|Forester,0|0|2,3|5|2,280121|289330|314946,43,bossGold_global,800,800.0,+800%,
28,Ranger,2,3,16,8,1000,3,4,9|13|17,Chieftain|Druid|Elementalist,0|1|1,5|1|3,314374|285341|274390,2,attSpeed_global,75,75.0,+75%,
29,Arbalest,2,3,1,1,0,1,2,5,Samurai,0,3,280121,11,skillCd_global,2,2.0,-2%,
29,Arbalest,2,3,2,1,0,2,3,17|28,Elementalist|Ranger,1|2,3|3,274390|304705,6,critChance_personal,10,10.0,+10%,
29,Arbalest,2,3,3,2,15,1,2,13,Druid,1,1,285341,0,damage_global,40,40.0,+40%,
29,Arbalest,2,3,4,2,15,2,3,1|3,Viking|Assassin,0|0,1|2,305535|296877,40,energyIncome_global,1,1.0,+1,
29,Arbalest,2,3,5,3,50,1,2,22,Templar,1,6,304679,14,killExp_global,20,20.0,+20%,
29,Arbalest,2,3,6,3,50,2,3,9|30,Chieftain|Sniper,0|2,5|4,314374|312907,3,attSpeed_personal,100,100.0,+100%,
29,Arbalest,2,3,7,4,100,1,2,8,Berserker,0,5,289330,27,goldSuperAmount_personal,850,850.0,+850%,
29,Arbalest,2,3,8,4,100,2,3,25|34,Hunter|Captain,2|2,1|6,294026|313636,15,killGold_personal,350,350.0,+350%,
29,Arbalest,2,3,9,5,150,1,2,38,Sovereign,1,7,309440,1,damage_personal,400,400.0,+400%,
29,Arbalest,2,3,10,5,150,2,3,0|23,Militia|Necromancer,0|1,1|6,306419|278537,37,energySuperAmount_global,8,8.0,+8%,
29,Arbalest,2,3,11,6,250,1,2,37,Titan,0,7,299058,34,expUltraChance_global,2,2.0,+2%,
29,Arbalest,2,3,12,6,250,2,3,34|41,Captain|Veteran,2|2,6|7,313636|280126,41,skillPower_global,6,6.0,+6%,
29,Arbalest,2,3,13,7,500,1,2,2,Ninja,0,2,312627,37,energySuperAmount_global,15,15.0,+15%,
29,Arbalest,2,3,14,7,500,2,3,0|19,Militia|Spelldancer,0|1,1|4,306419|271770,45,powerMageEnergy_global,12,12.0,+12%,
29,Arbalest,2,3,15,8,1000,3,4,4|11|12,Peacekeeper|Warlord|Apprentice,0|0|1,3|6|1,316916|301908|277314,39,energyUltraAmount_global,65,65.0,+65%,
29,Arbalest,2,3,16,8,1000,3,4,0|2|34,Militia|Ninja|Captain,0|0|2,1|2|6,306419|312627|313636,9,skillPower_personal,40,40.0,+40%,
30,Sniper,2,4,1,1,0,1,2,31,Rogue,2,4,316887,1,damage_personal,25,25.0,+25%,
30,Sniper,2,4,2,1,0,2,3,6|19,Paladin|Spelldancer,0|1,4|4,283139|271770,7,critDmg_global,20,20.0,+20%,
30,Sniper,2,4,3,2,15,1,2,23,Necromancer,1,6,278537,6,critChance_personal,17,17.0,+17%,
30,Sniper,2,4,4,2,15,2,3,12|17,Apprentice|Elementalist,1|1,1|3,277314|274390,2,attSpeed_global,15,15.0,+15%,
30,Sniper,2,4,5,3,50,1,2,11,Warlord,0,6,301908,12,skillCd_personal,25,25.0,-25%,
30,Sniper,2,4,6,3,50,2,3,9|29,Chieftain|Arbalest,0|2,5|3,314374|305299,13,killGold_global,100,100.0,+100%,
30,Sniper,2,4,7,4,100,1,2,35,Warden,2,6,302043,13,killGold_global,125,125.0,+125%,
30,Sniper,2,4,8,4,100,2,3,6|9,Paladin|Chieftain,0|0,4|5,283139|314374,19,superCritDmg_personal,950,950.0,+950%,
30,Sniper,2,4,9,5,150,1,2,19,Spelldancer,1,4,271770,1,damage_personal,400,400.0,+400%,
30,Sniper,2,4,10,5,150,2,3,22|39,Templar|Dicemaster,1|1,6|7,304679|319449,0,damage_global,200,200.0,+200%,
30,Sniper,2,4,11,6,250,1,2,10,Champion,0,6,300301,20,ultraCritChance_global,2,2.0,+2%,
30,Sniper,2,4,12,6,250,2,3,36|12,Praetorian|Apprentice,0|1,7|1,318494|277314,23,ultraCritDmg_personal,4250,4250.0,+4250%,
30,Sniper,2,4,13,7,500,1,2,25,Hunter,2,1,294026,26,goldSuperAmount_global,850,850.0,+850%,
30,Sniper,2,4,14,7,500,2,3,18|33,Battlemage|Crusader,1|2,4|5,309008|314873,49,ultraBossDmg_global,1600,1600.0,+1600%,
30,Sniper,2,4,15,8,1000,3,4,10|20|41,Champion|Skymage|Veteran,0|1|2,6|5|7,300301|280408|280126,3,attSpeed_personal,175,175.0,+175%,
30,Sniper,2,4,16,8,1000,3,4,22|22|24,Templar|Templar|Scout,1|1|2,6|6|1,304679|304679|317780,22,ultraCritDmg_global,3250,3250.0,+3250%,
31,Rogue,2,4,1,1,0,1,2,30,Sniper,2,4,312907,2,attSpeed_global,3,3.0,+3%,
31,Rogue,2,4,2,1,0,2,3,7|18,Gladiator|Battlemage,0|1,4|4,295526|309008,0,damage_global,20,20.0,+20%,
31,Rogue,2,4,3,2,15,1,2,2,Ninja,0,2,312627,12,skillCd_personal,15,15.0,-15%,
31,Rogue,2,4,4,2,15,2,3,10|36,Champion|Praetorian,0|0,6|7,300301|318494,13,killGold_global,60,60.0,+60%,
31,Rogue,2,4,5,3,50,1,2,34,Captain,2,6,313636,5,critChance_global,16,16.0,+16%,
31,Rogue,2,4,6,3,50,2,3,2|27,Ninja|Archer,0|2,2|2,312627|284600,14,killExp_global,35,35.0,+35%,
31,Rogue,2,4,7,4,100,1,2,26,Forester,2,2,314946,41,skillPower_global,1,1.0,+1%,
31,Rogue,2,4,8,4,100,2,3,13|39,Druid|Dicemaster,1|1,1|7,285341|319449,33,expSuperAmount_global,7,7.0,+7%,
31,Rogue,2,4,9,5,150,1,2,41,Veteran,2,7,280126,36,energySuperChance_global,3,3.0,+3%,
31,Rogue,2,4,10,5,150,2,3,4|12,Peacekeeper|Apprentice,0|1,3|1,316916|277314,25,goldSuperChance_personal,25,25.0,+25%,
31,Rogue,2,4,11,6,250,1,2,34,Captain,2,6,313636,15,killGold_personal,500,500.0,+500%,
31,Rogue,2,4,12,6,250,2,3,22|23,Templar|Necromancer,1|1,6|6,304679|278537,1,damage_personal,600,600.0,+600%,
31,Rogue,2,4,13,7,500,1,2,17,Elementalist,1,3,274390,26,goldSuperAmount_global,850,850.0,+850%,
31,Rogue,2,4,14,7,500,2,3,2|3,Ninja|Assassin,0|0,2|2,312627|296877,9,skillPower_personal,20,20.0,+20%,
31,Rogue,2,4,15,8,1000,3,4,6|24|25,Paladin|Scout|Hunter,0|2|2,4|1|1,283139|317780|294026,43,bossGold_global,800,800.0,+800%,
31,Rogue,2,4,16,8,1000,3,4,38|25|33,Sovereign|Hunter|Crusader,1|2|2,7|1|5,309440|294026|314873,30,goldUltraAmount_global,3250,3250.0,+3250%,
32,Ballista,2,5,1,1,0,1,2,33,Crusader,2,5,314873,15,killGold_personal,25,25.0,+25%,
32,Ballista,2,5,2,1,0,2,3,8|9,Berserker|Chieftain,0|0,5|5,289330|314374,11,skillCd_global,4,4.0,-4%,
32,Ballista,2,5,3,2,15,1,2,38,Sovereign,1,7,309440,8,critDmg_personal,100,100.0,+100%,
32,Ballista,2,5,4,2,15,2,3,4|11,Peacekeeper|Warlord,0|0,3|6,316916|301908,1,damage_personal,150,150.0,+150%,
32,Ballista,2,5,5,3,50,1,2,24,Scout,2,1,317780,9,skillPower_personal,8,8.0,+8%,
32,Ballista,2,5,6,3,50,2,3,18|35,Battlemage|Warden,1|2,4|6,309008|302043,3,attSpeed_personal,100,100.0,+100%,
32,Ballista,2,5,7,4,100,1,2,5,Samurai,0,3,280121,32,expSuperChance_global,2,2.0,+2%,
32,Ballista,2,5,8,4,100,2,3,15|28,Witch|Ranger,1|2,2|3,318062|304705,0,damage_global,150,150.0,+150%,
32,Ballista,2,5,9,5,150,1,2,10,Champion,0,6,300301,13,killGold_global,175,175.0,+175%,
32,Ballista,2,5,10,5,150,2,3,19|24,Spelldancer|Scout,1|2,4|1,271770|317780,41,skillPower_global,4,4.0,+4%,
32,Ballista,2,5,11,6,250,1,2,7,Gladiator,0,4,295526,39,energyUltraAmount_global,25,25.0,+25%,
32,Ballista,2,5,12,6,250,2,3,14|20,Sorcerer|Skymage,1|1,2|5,311478|280408,28,goldUltraChance_global,3,3.0,+3%,
32,Ballista,2,5,13,7,500,1,2,0,Militia,0,1,306419,32,expSuperChance_global,8,8.0,+8%,
32,Ballista,2,5,14,7,500,2,3,39|28,Dicemaster|Ranger,1|2,7|3,319449|304705,33,expSuperAmount_global,25,25.0,+25%,
32,Ballista,2,5,15,8,1000,3,4,1|16|23,Viking|Wizard|Necromancer,0|1|1,1|3|6,305535|300064|278537,9,skillPower_personal,30,30.0,+30%,
32,Ballista,2,5,16,8,1000,3,4,1|27|41,Viking|Archer|Veteran,0|2|2,1|2|7,305535|284600|280126,34,expUltraChance_global,10,10.0,+10%,
33,Crusader,2,5,1,1,0,1,2,32,Ballista,2,5,317683,11,skillCd_global,2,2.0,-2%,
33,Crusader,2,5,2,1,0,2,3,20|21,Skymage|Warlock,1|1,5|5,280408|287059,2,attSpeed_global,6,6.0,+6%,
33,Crusader,2,5,3,2,15,1,2,11,Warlord,0,6,301908,13,killGold_global,40,40.0,+40%,
33,Crusader,2,5,4,2,15,2,3,6|14,Paladin|Sorcerer,0|1,4|2,283139|311478,1,damage_personal,150,150.0,+150%,
33,Crusader,2,5,5,3,50,1,2,37,Titan,0,7,299058,10,skillDuration_personal,8,8.0,+8,
33,Crusader,2,5,6,3,50,2,3,20|28,Skymage|Ranger,1|2,5|3,280408|304705,6,critChance_personal,50,50.0,+50%,
33,Crusader,2,5,7,4,100,1,2,38,Sovereign,1,7,309440,9,skillPower_personal,12,12.0,+12%,
33,Crusader,2,5,8,4,100,2,3,0|10,Militia|Champion,0|0,1|6,306419|300301,37,energySuperAmount_global,4,4.0,+4%,
33,Crusader,2,5,9,5,150,1,2,27,Archer,2,2,284600,27,goldSuperAmount_personal,1100,1100.0,+1100%,
33,Crusader,2,5,10,5,150,2,3,36|14,Praetorian|Sorcerer,0|1,7|2,318494|311478,15,killGold_personal,450,450.0,+450%,
33,Crusader,2,5,11,6,250,1,2,25,Hunter,2,1,294026,10,skillDuration_personal,10,10.0,+10,
33,Crusader,2,5,12,6,250,2,3,1|28,Viking|Ranger,0|2,1|3,305535|304705,41,skillPower_global,6,6.0,+6%,
33,Crusader,2,5,13,7,500,1,2,16,Wizard,1,3,300064,9,skillPower_personal,15,15.0,+15%,
33,Crusader,2,5,14,7,500,2,3,18|30,Battlemage|Sniper,1|2,4|4,309008|312907,27,goldSuperAmount_personal,2000,2000.0,+2000%,
33,Crusader,2,5,15,8,1000,3,4,38|33|33,Sovereign|Crusader|Crusader,1|2|2,7|5|5,309440|314873|314873,28,goldUltraChance_global,7,7.0,+7%,
33,Crusader,2,5,16,8,1000,3,4,38|25|31,Sovereign|Hunter|Rogue,1|2|2,7|1|4,309440|294026|316887,3,attSpeed_personal,200,200.0,+200%,
34,Captain,2,6,1,1,0,1,2,22,Templar,1,6,304679,7,critDmg_global,10,10.0,+10%,
34,Captain,2,6,2,1,0,2,3,11|23,Warlord|Necromancer,0|1,6|6,301908|278537,9,skillPower_personal,3,3.0,+3%,
34,Captain,2,6,3,2,15,1,2,26,Forester,2,2,314946,10,skillDuration_personal,5,5.0,+5,
34,Captain,2,6,4,2,15,2,3,9|38,Chieftain|Sovereign,0|1,5|7,314374|309440,15,killGold_personal,150,150.0,+150%,
34,Captain,2,6,5,3,50,1,2,31,Rogue,2,4,316887,3,attSpeed_personal,80,80.0,+80%,
34,Captain,2,6,6,3,50,2,3,0|21,Militia|Warlock,0|1,1|5,306419|287059,0,damage_global,100,100.0,+100%,
34,Captain,2,6,7,4,100,1,2,27,Archer,2,2,284600,25,goldSuperChance_personal,10,10.0,+10%,
34,Captain,2,6,8,4,100,2,3,25|29,Hunter|Arbalest,2|2,1|3,294026|305299,13,killGold_global,150,150.0,+150%,
34,Captain,2,6,9,5,150,1,2,13,Druid,1,1,285341,33,expSuperAmount_global,10,10.0,+10%,
34,Captain,2,6,10,5,150,2,3,3|25,Assassin|Hunter,0|2,2|1,296877|294026,16,superCritChance_global,10,10.0,+10%,
34,Captain,2,6,11,6,250,1,2,31,Rogue,2,4,316887,40,energyIncome_global,5,5.0,+5,
34,Captain,2,6,12,6,250,2,3,29|41,Arbalest|Veteran,2|2,3|7,305299|280126,1,damage_personal,600,600.0,+600%,
34,Captain,2,6,13,7,500,1,2,4,Peacekeeper,0,3,316916,9,skillPower_personal,15,15.0,+15%,
34,Captain,2,6,14,7,500,2,3,5|13,Samurai|Druid,0|1,3|1,280121|285341,36,energySuperChance_global,6,6.0,+6%,
34,Captain,2,6,15,8,1000,3,4,0|7|14,Militia|Gladiator|Sorcerer,0|0|1,1|4|2,306419|295526|311478,9,skillPower_personal,30,30.0,+30%,
34,Captain,2,6,16,8,1000,3,4,0|2|29,Militia|Ninja|Arbalest,0|0|2,1|2|3,306419|312627|305299,2,attSpeed_global,75,75.0,+75%,
35,Warden,2,6,1,1,0,1,2,23,Necromancer,1,6,278537,5,critChance_global,2,2.0,+2%,
35,Warden,2,6,2,1,0,2,3,10|22,Champion|Templar,0|1,6|6,300301|304679,14,killExp_global,3,3.0,+3%,
35,Warden,2,6,3,2,15,1,2,37,Titan,0,7,299058,0,damage_global,40,40.0,+40%,
35,Warden,2,6,4,2,15,2,3,19|27,Spelldancer|Archer,1|2,4|2,271770|284600,9,skillPower_personal,6,6.0,+6%,
35,Warden,2,6,5,3,50,1,2,27,Archer,2,2,284600,15,killGold_personal,200,200.0,+200%,
35,Warden,2,6,6,3,50,2,3,18|32,Battlemage|Ballista,1|2,4|5,309008|317683,11,skillCd_global,10,10.0,-10%,
35,Warden,2,6,7,4,100,1,2,30,Sniper,2,4,312907,19,superCritDmg_personal,850,850.0,+850%,
35,Warden,2,6,8,4,100,2,3,5|24,Samurai|Scout,0|2,3|1,280121|317780,41,skillPower_global,2,2.0,+2%,
35,Warden,2,6,9,5,150,1,2,17,Elementalist,1,3,274390,15,killGold_personal,400,400.0,+400%,
35,Warden,2,6,10,5,150,2,3,26|28,Forester|Ranger,2|2,2|3,314946|304705,1,damage_personal,450,450.0,+450%,
35,Warden,2,6,11,6,250,1,2,0,Militia,0,1,306419,29,goldUltraChance_personal,5,5.0,+5%,
35,Warden,2,6,12,6,250,2,3,4|38,Peacekeeper|Sovereign,0|1,3|7,316916|309440,38,energyUltraChance_global,3,3.0,+3%,
35,Warden,2,6,13,7,500,1,2,20,Skymage,1,5,280408,18,superCritDmg_global,850,850.0,+850%,
35,Warden,2,6,14,7,500,2,3,15|23,Witch|Necromancer,1|1,2|6,318062|278537,3,attSpeed_personal,150,150.0,+150%,
35,Warden,2,6,15,8,1000,3,4,2|3|17,Ninja|Assassin|Elementalist,0|0|1,2|2|3,312627|296877|274390,41,skillPower_global,12,12.0,+12%,
35,Warden,2,6,16,8,1000,3,4,4|7|8,Peacekeeper|Gladiator|Berserker,0|0|0,3|4|5,316916|295526|289330,22,ultraCritDmg_global,3250,3250.0,+3250%,
36,Praetorian,0,7,1,1,0,1,2,38,Sovereign,1,7,309440,5,critChance_global,2,2.0,+2%,
36,Praetorian,0,7,2,1,0,2,3,37|40,Titan|Deadeye,0|2,7|7,299058|310314,13,killGold_global,20,20.0,+20%,
36,Praetorian,0,7,3,2,15,1,2,21,Warlock,1,5,287059,1,damage_personal,100,100.0,+100%,
36,Praetorian,0,7,4,2,15,2,3,10|31,Champion|Rogue,0|2,6|4,300301|316887,2,attSpeed_global,15,15.0,+15%,
36,Praetorian,0,7,5,3,50,1,2,39,Dicemaster,1,7,319449,9,skillPower_personal,8,8.0,+8%,
36,Praetorian,0,7,6,3,50,2,3,6|41,Paladin|Veteran,0|2,4|7,283139|280126,12,skillCd_personal,30,30.0,-30%,
36,Praetorian,0,7,7,4,100,1,2,2,Ninja,0,2,312627,40,energyIncome_global,1,1.0,+1,
36,Praetorian,0,7,8,4,100,2,3,16|18,Wizard|Battlemage,1|1,3|4,300064|309008,17,superCritChance_personal,15,15.0,+15%,
36,Praetorian,0,7,9,5,150,1,2,0,Militia,0,1,306419,18,superCritDmg_global,550,550.0,+550%,
36,Praetorian,0,7,10,5,150,2,3,14|33,Sorcerer|Crusader,1|2,2|5,311478|314873,0,damage_global,200,200.0,+200%,
36,Praetorian,0,7,11,6,250,1,2,5,Samurai,0,3,280121,30,goldUltraAmount_global,2000,2000.0,+2000%,
36,Praetorian,0,7,12,6,250,2,3,12|30,Apprentice|Sniper,1|2,1|4,277314|312907,22,ultraCritDmg_global,2250,2250.0,+2250%,
36,Praetorian,0,7,13,7,500,1,2,23,Necromancer,1,6,278537,3,attSpeed_personal,125,125.0,+125%,
36,Praetorian,0,7,14,7,500,2,3,24|25,Scout|Hunter,2|2,1|1,317780|294026,41,skillPower_global,8,8.0,+8%,
36,Praetorian,0,7,15,8,1000,3,4,37|39|40,Titan|Dicemaster|Deadeye,0|1|2,7|7|7,299058|319449|310314,22,ultraCritDmg_global,3000,3000.0,+3000%,
36,Praetorian,0,7,16,8,1000,3,4,3|16|19,Assassin|Wizard|Spelldancer,0|1|1,2|3|4,296877|300064|271770,21,ultraCritChance_personal,20,20.0,+20%,
37,Titan,0,7,1,1,0,1,2,41,Veteran,2,7,280126,10,skillDuration_personal,2,2.0,+2,
37,Titan,0,7,2,1,0,2,3,36|40,Praetorian|Deadeye,0|2,7|7,318494|310314,11,skillCd_global,4,4.0,-4%,
37,Titan,0,7,3,2,15,1,2,35,Warden,2,6,302043,2,attSpeed_global,10,10.0,+10%,
37,Titan,0,7,4,2,15,2,3,16|39,Wizard|Dicemaster,1|1,3|7,300064|319449,15,killGold_personal,150,150.0,+150%,
37,Titan,0,7,5,3,50,1,2,33,Crusader,2,5,314873,8,critDmg_personal,200,200.0,+200%,
37,Titan,0,7,6,3,50,2,3,38|40,Sovereign|Deadeye,1|2,7|7,309440|310314,0,damage_global,100,100.0,+100%,
37,Titan,0,7,7,4,100,1,2,12,Apprentice,1,1,277314,19,superCritDmg_personal,850,850.0,+850%,
37,Titan,0,7,8,4,100,2,3,1|23,Viking|Necromancer,0|1,1|6,305535|278537,13,killGold_global,150,150.0,+150%,
37,Titan,0,7,9,5,150,1,2,11,Warlord,0,6,301908,9,skillPower_personal,12,12.0,+12%,
37,Titan,0,7,10,5,150,2,3,8|16,Berserker|Wizard,0|1,5|3,289330|300064,40,energyIncome_global,4,4.0,+4,
37,Titan,0,7,11,6,250,1,2,29,Arbalest,2,3,305299,1,damage_personal,500,500.0,+500%,
37,Titan,0,7,12,6,250,2,3,0|27,Militia|Archer,0|2,1|2,306419|284600,15,killGold_personal,600,600.0,+600%,
37,Titan,0,7,13,7,500,1,2,15,Witch,1,2,318062,0,damage_global,300,300.0,+300%,
37,Titan,0,7,14,7,500,2,3,21|27,Warlock|Archer,1|2,5|2,287059|284600,41,skillPower_global,8,8.0,+8%,
37,Titan,0,7,15,8,1000,3,4,36|39|40,Praetorian|Dicemaster|Deadeye,0|1|2,7|7|7,318494|319449|310314,9,skillPower_personal,30,30.0,+30%,
37,Titan,0,7,16,8,1000,3,4,11|21|21,Warlord|Warlock|Warlock,0|1|1,6|5|5,301908|287059|287059,22,ultraCritDmg_global,3250,3250.0,+3250%,
38,Sovereign,1,7,1,1,0,1,2,36,Praetorian,0,7,318494,12,skillCd_personal,5,5.0,-5%,
38,Sovereign,1,7,2,1,0,2,3,39|41,Dicemaster|Veteran,1|2,7|7,319449|280126,0,damage_global,20,20.0,+20%,
38,Sovereign,1,7,3,2,15,1,2,32,Ballista,2,5,317683,7,critDmg_global,40,40.0,+40%,
38,Sovereign,1,7,4,2,15,2,3,9|34,Chieftain|Captain,0|2,5|6,314374|313636,15,killGold_personal,150,150.0,+150%,
38,Sovereign,1,7,5,3,50,1,2,21,Warlock,1,5,287059,9,skillPower_personal,8,8.0,+8%,
38,Sovereign,1,7,6,3,50,2,3,37|40,Titan|Deadeye,0|2,7|7,299058|310314,41,skillPower_global,1,1.0,+1%,
38,Sovereign,1,7,7,4,100,1,2,33,Crusader,2,5,314873,13,killGold_global,125,125.0,+125%,
38,Sovereign,1,7,8,4,100,2,3,22|26,Templar|Forester,1|2,6|2,304679|314946,24,goldSuperChance_global,6,6.0,+6%,
38,Sovereign,1,7,9,5,150,1,2,29,Arbalest,2,3,305299,16,superCritChance_global,8,8.0,+8%,
38,Sovereign,1,7,10,5,150,2,3,15|18,Witch|Battlemage,1|1,2|4,318062|309008,40,energyIncome_global,4,4.0,+4,
38,Sovereign,1,7,11,6,250,1,2,8,Berserker,0,5,289330,35,expUltraAmount_global,45,45.0,+45%,
38,Sovereign,1,7,12,6,250,2,3,4|35,Peacekeeper|Warden,0|2,3|6,316916|302043,1,damage_personal,600,600.0,+600%,
38,Sovereign,1,7,13,7,500,1,2,21,Warlock,1,5,287059,41,skillPower_global,7,7.0,+7%,
38,Sovereign,1,7,14,7,500,2,3,9|17,Chieftain|Elementalist,0|1,5|3,314374|274390,26,goldSuperAmount_global,925,925.0,+925%,
38,Sovereign,1,7,15,8,1000,3,4,33|33|33,Crusader|Crusader|Crusader,2|2|2,5|5|5,314873|314873|314873,30,goldUltraAmount_global,3000,3000.0,+3000%,
