hero_id,hero_name,hero_class,hero_rarity,synergy_num,tier,rank_required,required_slot,required_hero_id,required_hero_name,required_hero_class,required_hero_rarity,required_hero_path_id
25,Hunter,2,1,12,6,250,synergyHero12_2,13,Druid,1,1,285341
25,Hunter,2,1,13,7,500,synergyHero13,30,Sniper,2,4,312907
25,Hunter,2,1,14,7,500,synergyHero14_1,36,Praetorian,0,7,318494
25,Hunter,2,1,14,7,500,synergyHero14_2,24,Scout,2,1,317780
25,Hunter,2,1,15,8,1000,synergyHero15_1,6,Paladin,0,4,283139
25,Hunter,2,1,15,8,1000,synergyHero15_2,24,Scout,2,1,317780
25,Hunter,2,1,15,8,1000,synergyHero15_3,31,Rogue,2,4,316887
25,Hunter,2,1,16,8,1000,synergyHero16_1,38,Sovereign,1,7,309440
25,Hunter,2,1,16,8,1000,synergyHero16_2,31,Rogue,2,4,316887
25,Hunter,2,1,16,8,1000,synergyHero16_3,33,Crusader,2,5,314873
26,Forester,2,2,1,1,0,synergyHero1,15,Witch,1,2,318062
26,Forester,2,2,2,1,0,synergyHero2_1,3,Assassin,0,2,296877
26,Forester,2,2,2,1,0,synergyHero2_2,27,Archer,2,2,284600
26,Forester,2,2,3,2,15,synergyHero3,34,Captain,2,6,313636
26,Forester,2,2,4,2,15,synergyHero4_1,7,Gladiator,0,4,295526
26,Forester,2,2,4,2,15,synergyHero4_2,28,Ranger,2,3,304705
26,Forester,2,2,5,3,50,synergyHero5,17,Elementalist,1,3,274390
26,Forester,2,2,6,3,50,synergyHero6_1,4,Peacekeeper,0,3,316916
26,Forester,2,2,6,3,50,synergyHero6_2,8,Berserker,0,5,289330
26,Forester,2,2,7,4,100,synergyHero7,31,Rogue,2,4,316887
26,Forester,2,2,8,4,100,synergyHero8_1,22,Templar,1,6,304679
26,Forester,2,2,8,4,100,synergyHero8_2,38,Sovereign,1,7,309440
26,Forester,2,2,9,5,150,synergyHero9,6,Paladin,0,4,283139
26,Forester,2,2,10,5,150,synergyHero10_1,28,Ranger,2,3,304705
26,Forester,2,2,10,5,150,synergyHero10_2,35,Warden,2,6,302043
26,Forester,2,2,11,6,250,synergyHero11,21,Warlock,1,5,287059
26,Forester,2,2,12,6,250,synergyHero12_1,18,Battlemage,1,4,309008
26,Forester,2,2,12,6,250,synergyHero12_2,40,Deadeye,2,7,310314
26,Forester,2,2,13,7,500,synergyHero13,9,Chieftain,0,5,314374
26,Forester,2,2,14,7,500,synergyHero14_1,1,Viking,0,1,305535
26,Forester,2,2,14,7,500,synergyHero14_2,41,Veteran,2,7,280126
26,Forester,2,2,15,8,1000,synergyHero15_1,5,Samurai,0,3,280121
26,Forester,2,2,15,8,1000,synergyHero15_2,8,Berserker,0,5,289330
26,Forester,2,2,15,8,1000,synergyHero15_3,28,Ranger,2,3,304705
26,Forester,2,2,16,8,1000,synergyHero16_1,14,Sorcerer,1,2,311478
26,Forester,2,2,16,8,1000,synergyHero16_2,23,Necromancer,1,6,278537
26,Forester,2,2,16,8,1000,synergyHero16_3,40,Deadeye,2,7,310314
27,Archer,2,2,1,1,0,synergyHero1,14,Sorcerer,1,2,311478
27,Archer,2,2,2,1,0,synergyHero2_1,3,Assassin,0,2,296877
27,Archer,2,2,2,1,0,synergyHero2_2,26,Forester,2,2,314946
27,Archer,2,2,3,2,15,synergyHero3,9,Chieftain,0,5,314374
27,Archer,2,2,4,2,15,synergyHero4_1,19,Spelldancer,1,4,271770
27,Archer,2,2,4,2,15,synergyHero4_2,35,Warden,2,6,302043
27,Archer,2,2,5,3,50,synergyHero5,35,Warden,2,6,302043
27,Archer,2,2,6,3,50,synergyHero6_1,2,Ninja,0,2,312627
27,Archer,2,2,6,3,50,synergyHero6_2,31,Rogue,2,4,316887
27,Archer,2,2,7,4,100,synergyHero7,34,Captain,2,6,313636
27,Archer,2,2,8,4,100,synergyHero8_1,7,Gladiator,0,4,295526
27,Archer,2,2,8,4,100,synergyHero8_2,12,Apprentice,1,1,277314
27,Archer,2,2,9,5,150,synergyHero9,33,Crusader,2,5,314873
27,Archer,2,2,10,5,150,synergyHero10_1,10,Champion,0,6,300301
27,Archer,2,2,10,5,150,synergyHero10_2,21,Warlock,1,5,287059
27,Archer,2,2,11,6,250,synergyHero11,40,Deadeye,2,7,310314
27,Archer,2,2,12,6,250,synergyHero12_1,0,Militia,0,1,306419
27,Archer,2,2,12,6,250,synergyHero12_2,37,Titan,0,7,299058
27,Archer,2,2,13,7,500,synergyHero13,28,Ranger,2,3,304705
27,Archer,2,2,14,7,500,synergyHero14_1,37,Titan,0,7,299058
27,Archer,2,2,14,7,500,synergyHero14_2,21,Warlock,1,5,287059
27,Archer,2,2,15,8,1000,synergyHero15_1,9,Chieftain,0,5,314374
27,Archer,2,2,15,8,1000,synergyHero15_2,13,Druid,1,1,285341
27,Archer,2,2,15,8,1000,synergyHero15_3,21,Warlock,1,5,287059
27,Archer,2,2,16,8,1000,synergyHero16_1,1,Viking,0,1,305535
27,Archer,2,2,16,8,1000,synergyHero16_2,32,Ballista,2,5,317683
27,Archer,2,2,16,8,1000,synergyHero16_3,41,Veteran,2,7,280126
28,Ranger,2,3,1,1,0,synergyHero1,4,Peacekeeper,0,3,316916
28,Ranger,2,3,2,1,0,synergyHero2_1,17,Elementalist,1,3,274390
28,Ranger,2,3,2,1,0,synergyHero2_2,29,Arbalest,2,3,305299
28,Ranger,2,3,3,2,15,synergyHero3,39,Dicemaster,1,7,319449
28,Ranger,2,3,4,2,15,synergyHero4_1,7,Gladiator,0,4,295526
28,Ranger,2,3,4,2,15,synergyHero4_2,26,Forester,2,2,314946
28,Ranger,2,3,5,3,50,synergyHero5,3,Assassin,0,2,296877
28,Ranger,2,3,6,3,50,synergyHero6_1,20,Skymage,1,5,280408
28,Ranger,2,3,6,3,50,synergyHero6_2,33,Crusader,2,5,314873
28,Ranger,2,3,7,4,100,synergyHero7,18,Battlemage,1,4,309008
28,Ranger,2,3,8,4,100,synergyHero8_1,15,Witch,1,2,318062
28,Ranger,2,3,8,4,100,synergyHero8_2,32,Ballista,2,5,317683
28,Ranger,2,3,9,5,150,synergyHero9,2,Ninja,0,2,312627
28,Ranger,2,3,10,5,150,synergyHero10_1,26,Forester,2,2,314946
28,Ranger,2,3,10,5,150,synergyHero10_2,35,Warden,2,6,302043
28,Ranger,2,3,11,6,250,synergyHero11,16,Wizard,1,3,300064
28,Ranger,2,3,12,6,250,synergyHero12_1,1,Viking,0,1,305535
28,Ranger,2,3,12,6,250,synergyHero12_2,33,Crusader,2,5,314873
28,Ranger,2,3,13,7,500,synergyHero13,27,Archer,2,2,284600
28,Ranger,2,3,14,7,500,synergyHero14_1,39,Dicemaster,1,7,319449
28,Ranger,2,3,14,7,500,synergyHero14_2,32,Ballista,2,5,317683
28,Ranger,2,3,15,8,1000,synergyHero15_1,5,Samurai,0,3,280121
28,Ranger,2,3,15,8,1000,synergyHero15_2,8,Berserker,0,5,289330
28,Ranger,2,3,15,8,1000,synergyHero15_3,26,Forester,2,2,314946
28,Ranger,2,3,16,8,1000,synergyHero16_1,9,Chieftain,0,5,314374
28,Ranger,2,3,16,8,1000,synergyHero16_2,13,Druid,1,1,285341
28,Ranger,2,3,16,8,1000,synergyHero16_3,17,Elementalist,1,3,274390
29,Arbalest,2,3,1,1,0,synergyHero1,5,Samurai,0,3,280121
29,Arbalest,2,3,2,1,0,synergyHero2_1,17,Elementalist,1,3,274390
29,Arbalest,2,3,2,1,0,synergyHero2_2,28,Ranger,2,3,304705
29,Arbalest,2,3,3,2,15,synergyHero3,13,Druid,1,1,285341
29,Arbalest,2,3,4,2,15,synergyHero4_1,1,Viking,0,1,305535
29,Arbalest,2,3,4,2,15,synergyHero4_2,3,Assassin,0,2,296877
29,Arbalest,2,3,5,3,50,synergyHero5,22,Templar,1,6,304679
29,Arbalest,2,3,6,3,50,synergyHero6_1,9,Chieftain,0,5,314374
29,Arbalest,2,3,6,3,50,synergyHero6_2,30,Sniper,2,4,312907
29,Arbalest,2,3,7,4,100,synergyHero7,8,Berserker,0,5,289330
29,Arbalest,2,3,8,4,100,synergyHero8_1,25,Hunter,2,1,294026
29,Arbalest,2,3,8,4,100,synergyHero8_2,34,Captain,2,6,313636
29,Arbalest,2,3,9,5,150,synergyHero9,38,Sovereign,1,7,309440
29,Arbalest,2,3,10,5,150,synergyHero10_1,0,Militia,0,1,306419
29,Arbalest,2,3,10,5,150,synergyHero10_2,23,Necromancer,1,6,278537
29,Arbalest,2,3,11,6,250,synergyHero11,37,Titan,0,7,299058
29,Arbalest,2,3,12,6,250,synergyHero12_1,34,Captain,2,6,313636
29,Arbalest,2,3,12,6,250,synergyHero12_2,41,Veteran,2,7,280126
29,Arbalest,2,3,13,7,500,synergyHero13,2,Ninja,0,2,312627
29,Arbalest,2,3,14,7,500,synergyHero14_1,0,Militia,0,1,306419
29,Arbalest,2,3,14,7,500,synergyHero14_2,19,Spelldancer,1,4,271770
29,Arbalest,2,3,15,8,1000,synergyHero15_1,4,Peacekeeper,0,3,316916
29,Arbalest,2,3,15,8,1000,synergyHero15_2,11,Warlord,0,6,301908
29,Arbalest,2,3,15,8,1000,synergyHero15_3,12,Apprentice,1,1,277314
29,Arbalest,2,3,16,8,1000,synergyHero16_1,0,Militia,0,1,306419
29,Arbalest,2,3,16,8,1000,synergyHero16_2,2,Ninja,0,2,312627
29,Arbalest,2,3,16,8,1000,synergyHero16_3,34,Captain,2,6,313636
30,Sniper,2,4,1,1,0,synergyHero1,31,Rogue,2,4,316887
30,Sniper,2,4,2,1,0,synergyHero2_1,6,Paladin,0,4,283139
30,Sniper,2,4,2,1,0,synergyHero2_2,19,Spelldancer,1,4,271770
30,Sniper,2,4,3,2,15,synergyHero3,23,Necromancer,1,6,278537
30,Sniper,2,4,4,2,15,synergyHero4_1,12,Apprentice,1,1,277314
30,Sniper,2,4,4,2,15,synergyHero4_2,17,Elementalist,1,3,274390
30,Sniper,2,4,5,3,50,synergyHero5,11,Warlord,0,6,301908
30,Sniper,2,4,6,3,50,synergyHero6_1,9,Chieftain,0,5,314374
30,Sniper,2,4,6,3,50,synergyHero6_2,29,Arbalest,2,3,305299
30,Sniper,2,4,7,4,100,synergyHero7,35,Warden,2,6,302043
30,Sniper,2,4,8,4,100,synergyHero8_1,6,Paladin,0,4,283139
30,Sniper,2,4,8,4,100,synergyHero8_2,9,Chieftain,0,5,314374
30,Sniper,2,4,9,5,150,synergyHero9,19,Spelldancer,1,4,271770
30,Sniper,2,4,10,5,150,synergyHero10_1,22,Templar,1,6,304679
30,Sniper,2,4,10,5,150,synergyHero10_2,39,Dicemaster,1,7,319449
30,Sniper,2,4,11,6,250,synergyHero11,10,Champion,0,6,300301
30,Sniper,2,4,12,6,250,synergyHero12_1,36,Praetorian,0,7,318494
30,Sniper,2,4,12,6,250,synergyHero12_2,12,Apprentice,1,1,277314
30,Sniper,2,4,13,7,500,synergyHero13,25,Hunter,2,1,294026
30,Sniper,2,4,14,7,500,synergyHero14_1,18,Battlemage,1,4,309008
30,Sniper,2,4,14,7,500,synergyHero14_2,33,Crusader,2,5,314873
30,Sniper,2,4,15,8,1000,synergyHero15_1,10,Champion,0,6,300301
30,Sniper,2,4,15,8,1000,synergyHero15_2,20,Skymage,1,5,280408
30,Sniper,2,4,15,8,1000,synergyHero15_3,41,Veteran,2,7,280126
30,Sniper,2,4,16,8,1000,synergyHero16_1,22,Templar,1,6,304679
30,Sniper,2,4,16,8,1000,synergyHero16_2,22,Templar,1,6,304679
30,Sniper,2,4,16,8,1000,synergyHero16_3,24,Scout,2,1,317780
31,Rogue,2,4,1,1,0,synergyHero1,30,Sniper,2,4,312907
31,Rogue,2,4,2,1,0,synergyHero2_1,7,Gladiator,0,4,295526
31,Rogue,2,4,2,1,0,synergyHero2_2,18,Battlemage,1,4,309008
31,Rogue,2,4,3,2,15,synergyHero3,2,Ninja,0,2,312627
31,Rogue,2,4,4,2,15,synergyHero4_1,10,Champion,0,6,300301
31,Rogue,2,4,4,2,15,synergyHero4_2,36,Praetorian,0,7,318494
31,Rogue,2,4,5,3,50,synergyHero5,34,Captain,2,6,313636
31,Rogue,2,4,6,3,50,synergyHero6_1,2,Ninja,0,2,312627
31,Rogue,2,4,6,3,50,synergyHero6_2,27,Archer,2,2,284600
31,Rogue,2,4,7,4,100,synergyHero7,26,Forester,2,2,314946
31,Rogue,2,4,8,4,100,synergyHero8_1,13,Druid,1,1,285341
31,Rogue,2,4,8,4,100,synergyHero8_2,39,Dicemaster,1,7,319449
31,Rogue,2,4,9,5,150,synergyHero9,41,Veteran,2,7,280126
31,Rogue,2,4,10,5,150,synergyHero10_1,4,Peacekeeper,0,3,316916
31,Rogue,2,4,10,5,150,synergyHero10_2,12,Apprentice,1,1,277314
31,Rogue,2,4,11,6,250,synergyHero11,34,Captain,2,6,313636
31,Rogue,2,4,12,6,250,synergyHero12_1,22,Templar,1,6,304679
31,Rogue,2,4,12,6,250,synergyHero12_2,23,Necromancer,1,6,278537
31,Rogue,2,4,13,7,500,synergyHero13,17,Elementalist,1,3,274390
31,Rogue,2,4,14,7,500,synergyHero14_1,2,Ninja,0,2,312627
31,Rogue,2,4,14,7,500,synergyHero14_2,3,Assassin,0,2,296877
31,Rogue,2,4,15,8,1000,synergyHero15_1,6,Paladin,0,4,283139
31,Rogue,2,4,15,8,1000,synergyHero15_2,24,Scout,2,1,317780
31,Rogue,2,4,15,8,1000,synergyHero15_3,25,Hunter,2,1,294026
31,Rogue,2,4,16,8,1000,synergyHero16_1,38,Sovereign,1,7,309440
31,Rogue,2,4,16,8,1000,synergyHero16_2,25,Hunter,2,1,294026
31,Rogue,2,4,16,8,1000,synergyHero16_3,33,Crusader,2,5,314873
32,Ballista,2,5,1,1,0,synergyHero1,33,Crusader,2,5,314873
32,Ballista,2,5,2,1,0,synergyHero2_1,8,Berserker,0,5,289330
32,Ballista,2,5,2,1,0,synergyHero2_2,9,Chieftain,0,5,314374
32,Ballista,2,5,3,2,15,synergyHero3,38,Sovereign,1,7,309440
32,Ballista,2,5,4,2,15,synergyHero4_1,4,Peacekeeper,0,3,316916
32,Ballista,2,5,4,2,15,synergyHero4_2,11,Warlord,0,6,301908
32,Ballista,2,5,5,3,50,synergyHero5,24,Scout,2,1,317780
32,Ballista,2,5,6,3,50,synergyHero6_1,18,Battlemage,1,4,309008
32,Ballista,2,5,6,3,50,synergyHero6_2,35,Warden,2,6,302043
32,Ballista,2,5,7,4,100,synergyHero7,5,Samurai,0,3,280121
32,Ballista,2,5,8,4,100,synergyHero8_1,15,Witch,1,2,318062
32,Ballista,2,5,8,4,100,synergyHero8_2,28,Ranger,2,3,304705
32,Ballista,2,5,9,5,150,synergyHero9,10,Champion,0,6,300301
32,Ballista,2,5,10,5,150,synergyHero10_1,19,Spelldancer,1,4,271770
32,Ballista,2,5,10,5,150,synergyHero10_2,24,Scout,2,1,317780
32,Ballista,2,5,11,6,250,synergyHero11,7,Gladiator,0,4,295526
32,Ballista,2,5,12,6,250,synergyHero12_1,14,Sorcerer,1,2,311478
32,Ballista,2,5,12,6,250,synergyHero12_2,20,Skymage,1,5,280408
32,Ballista,2,5,13,7,500,synergyHero13,0,Militia,0,1,306419
32,Ballista,2,5,14,7,500,synergyHero14_1,39,Dicemaster,1,7,319449
32,Ballista,2,5,14,7,500,synergyHero14_2,28,Ranger,2,3,304705
32,Ballista,2,5,15,8,1000,synergyHero15_1,1,Viking,0,1,305535
32,Ballista,2,5,15,8,1000,synergyHero15_2,16,Wizard,1,3,300064
32,Ballista,2,5,15,8,1000,synergyHero15_3,23,Necromancer,1,6,278537
32,Ballista,2,5,16,8,1000,synergyHero16_1,1,Viking,0,1,305535
32,Ballista,2,5,16,8,1000,synergyHero16_2,27,Archer,2,2,284600
32,Ballista,2,5,16,8,1000,synergyHero16_3,41,Veteran,2,7,280126
33,Crusader,2,5,1,1,0,synergyHero1,32,Ballista,2,5,317683
33,Crusader,2,5,2,1,0,synergyHero2_1,20,Skymage,1,5,280408
33,Crusader,2,5,2,1,0,synergyHero2_2,21,Warlock,1,5,287059
33,Crusader,2,5,3,2,15,synergyHero3,11,Warlord,0,6,301908
33,Crusader,2,5,4,2,15,synergyHero4_1,6,Paladin,0,4,283139
33,Crusader,2,5,4,2,15,synergyHero4_2,14,Sorcerer,1,2,311478
33,Crusader,2,5,5,3,50,synergyHero5,37,Titan,0,7,299058
33,Crusader,2,5,6,3,50,synergyHero6_1,20,Skymage,1,5,280408
33,Crusader,2,5,6,3,50,synergyHero6_2,28,Ranger,2,3,304705
33,Crusader,2,5,7,4,100,synergyHero7,38,Sovereign,1,7,309440
33,Crusader,2,5,8,4,100,synergyHero8_1,0,Militia,0,1,306419
33,Crusader,2,5,8,4,100,synergyHero8_2,10,Champion,0,6,300301
33,Crusader,2,5,9,5,150,synergyHero9,27,Archer,2,2,284600
33,Crusader,2,5,10,5,150,synergyHero10_1,36,Praetorian,0,7,318494
33,Crusader,2,5,10,5,150,synergyHero10_2,14,Sorcerer,1,2,311478
33,Crusader,2,5,11,6,250,synergyHero11,25,Hunter,2,1,294026
33,Crusader,2,5,12,6,250,synergyHero12_1,1,Viking,0,1,305535
33,Crusader,2,5,12,6,250,synergyHero12_2,28,Ranger,2,3,304705
33,Crusader,2,5,13,7,500,synergyHero13,16,Wizard,1,3,300064
33,Crusader,2,5,14,7,500,synergyHero14_1,18,Battlemage,1,4,309008
33,Crusader,2,5,14,7,500,synergyHero14_2,30,Sniper,2,4,312907
33,Crusader,2,5,15,8,1000,synergyHero15_1,38,Sovereign,1,7,309440
33,Crusader,2,5,15,8,1000,synergyHero15_2,33,Crusader,2,5,314873
33,Crusader,2,5,15,8,1000,synergyHero15_3,33,Crusader,2,5,314873
33,Crusader,2,5,16,8,1000,synergyHero16_1,38,Sovereign,1,7,309440
33,Crusader,2,5,16,8,1000,synergyHero16_2,25,Hunter,2,1,294026
33,Crusader,2,5,16,8,1000,synergyHero16_3,31,Rogue,2,4,316887
34,Captain,2,6,1,1,0,synergyHero1,22,Templar,1,6,304679
34,Captain,2,6,2,1,0,synergyHero2_1,11,Warlord,0,6,301908
34,Captain,2,6,2,1,0,synergyHero2_2,23,Necromancer,1,6,278537
34,Captain,2,6,3,2,15,synergyHero3,26,Forester,2,2,314946
34,Captain,2,6,4,2,15,synergyHero4_1,9,Chieftain,0,5,314374
34,Captain,2,6,4,2,15,synergyHero4_2,38,Sovereign,1,7,309440
34,Captain,2,6,5,3,50,synergyHero5,31,Rogue,2,4,316887
34,Captain,2,6,6,3,50,synergyHero6_1,0,Militia,0,1,306419
34,Captain,2,6,6,3,50,synergyHero6_2,21,Warlock,1,5,287059
34,Captain,2,6,7,4,100,synergyHero7,27,Archer,2,2,284600
34,Captain,2,6,8,4,100,synergyHero8_1,25,Hunter,2,1,294026
34,Captain,2,6,8,4,100,synergyHero8_2,29,Arbalest,2,3,305299
34,Captain,2,6,9,5,150,synergyHero9,13,Druid,1,1,285341
34,Captain,2,6,10,5,150,synergyHero10_1,3,Assassin,0,2,296877
34,Captain,2,6,10,5,150,synergyHero10_2,25,Hunter,2,1,294026
34,Captain,2,6,11,6,250,synergyHero11,31,Rogue,2,4,316887
34,Captain,2,6,12,6,250,synergyHero12_1,29,Arbalest,2,3,305299
34,Captain,2,6,12,6,250,synergyHero12_2,41,Veteran,2,7,280126
34,Captain,2,6,13,7,500,synergyHero13,4,Peacekeeper,0,3,316916
34,Captain,2,6,14,7,500,synergyHero14_1,5,Samurai,0,3,280121
34,Captain,2,6,14,7,500,synergyHero14_2,13,Druid,1,1,285341
34,Captain,2,6,15,8,1000,synergyHero15_1,0,Militia,0,1,306419
34,Captain,2,6,15,8,1000,synergyHero15_2,7,Gladiator,0,4,295526
34,Captain,2,6,15,8,1000,synergyHero15_3,14,Sorcerer,1,2,311478
34,Captain,2,6,16,8,1000,synergyHero16_1,0,Militia,0,1,306419
34,Captain,2,6,16,8,1000,synergyHero16_2,2,Ninja,0,2,312627
34,Captain,2,6,16,8,1000,synergyHero16_3,29,Arbalest,2,3,305299
35,Warden,2,6,1,1,0,synergyHero1,23,Necromancer,1,6,278537
35,Warden,2,6,2,1,0,synergyHero2_1,10,Champion,0,6,300301
35,Warden,2,6,2,1,0,synergyHero2_2,22,Templar,1,6,304679
35,Warden,2,6,3,2,15,synergyHero3,37,Titan,0,7,299058
35,Warden,2,6,4,2,15,synergyHero4_1,19,Spelldancer,1,4,271770
35,Warden,2,6,4,2,15,synergyHero4_2,27,Archer,2,2,284600
35,Warden,2,6,5,3,50,synergyHero5,27,Archer,2,2,284600
35,Warden,2,6,6,3,50,synergyHero6_1,18,Battlemage,1,4,309008
35,Warden,2,6,6,3,50,synergyHero6_2,32,Ballista,2,5,317683
35,Warden,2,6,7,4,100,synergyHero7,30,Sniper,2,4,312907
35,Warden,2,6,8,4,100,synergyHero8_1,5,Samurai,0,3,280121
35,Warden,2,6,8,4,100,synergyHero8_2,24,Scout,2,1,317780
35,Warden,2,6,9,5,150,synergyHero9,17,Elementalist,1,3,274390
35,Warden,2,6,10,5,150,synergyHero10_1,26,Forester,2,2,314946
35,Warden,2,6,10,5,150,synergyHero10_2,28,Ranger,2,3,304705
35,Warden,2,6,11,6,250,synergyHero11,0,Militia,0,1,306419
35,Warden,2,6,12,6,250,synergyHero12_1,4,Peacekeeper,0,3,316916
35,Warden,2,6,12,6,250,synergyHero12_2,38,Sovereign,1,7,309440
35,Warden,2,6,13,7,500,synergyHero13,20,Skymage,1,5,280408
35,Warden,2,6,14,7,500,synergyHero14_1,15,Witch,1,2,318062
35,Warden,2,6,14,7,500,synergyHero14_2,23,Necromancer,1,6,278537
35,Warden,2,6,15,8,1000,synergyHero15_1,2,Ninja,0,2,312627
35,Warden,2,6,15,8,1000,synergyHero15_2,3,Assassin,0,2,296877
35,Warden,2,6,15,8,1000,synergyHero15_3,17,Elementalist,1,3,274390
35,Warden,2,6,16,8,1000,synergyHero16_1,4,Peacekeeper,0,3,316916
35,Warden,2,6,16,8,1000,synergyHero16_2,7,Gladiator,0,4,295526
35,Warden,2,6,16,8,1000,synergyHero16_3,8,Berserker,0,5,289330
36,Praetorian,0,7,1,1,0,synergyHero1,38,Sovereign,1,7,309440
36,Praetorian,0,7,2,1,0,synergyHero2_1,37,Titan,0,7,299058
36,Praetorian,0,7,2,1,0,synergyHero2_2,40,Deadeye,2,7,310314
36,Praetorian,0,7,3,2,15,synergyHero3,21,Warlock,1,5,287059
36,Praetorian,0,7,4,2,15,synergyHero4_1,10,Champion,0,6,300301
36,Praetorian,0,7,4,2,15,synergyHero4_2,31,Rogue,2,4,316887
36,Praetorian,0,7,5,3,50,synergyHero5,39,Dicemaster,1,7,319449
36,Praetorian,0,7,6,3,50,synergyHero6_1,6,Paladin,0,4,283139
36,Praetorian,0,7,6,3,50,synergyHero6_2,41,Veteran,2,7,280126
36,Praetorian,0,7,7,4,100,synergyHero7,2,Ninja,0,2,312627
36,Praetorian,0,7,8,4,100,synergyHero8_1,16,Wizard,1,3,300064
36,Praetorian,0,7,8,4,100,synergyHero8_2,18,Battlemage,1,4,309008
36,Praetorian,0,7,9,5,150,synergyHero9,0,Militia,0,1,306419
36,Praetorian,0,7,10,5,150,synergyHero10_1,14,Sorcerer,1,2,311478
36,Praetorian,0,7,10,5,150,synergyHero10_2,33,Crusader,2,5,314873
36,Praetorian,0,7,11,6,250,synergyHero11,5,Samurai,0,3,280121
36,Praetorian,0,7,12,6,250,synergyHero12_1,12,Apprentice,1,1,277314
36,Praetorian,0,7,12,6,250,synergyHero12_2,30,Sniper,2,4,312907
36,Praetorian,0,7,13,7,500,synergyHero13,23,Necromancer,1,6,278537
36,Praetorian,0,7,14,7,500,synergyHero14_1,24,Scout,2,1,317780
36,Praetorian,0,7,14,7,500,synergyHero14_2,25,Hunter,2,1,294026
36,Praetorian,0,7,15,8,1000,synergyHero15_1,37,Titan,0,7,299058
36,Praetorian,0,7,15,8,1000,synergyHero15_2,39,Dicemaster,1,7,319449
36,Praetorian,0,7,15,8,1000,synergyHero15_3,40,Deadeye,2,7,310314
36,Praetorian,0,7,16,8,1000,synergyHero16_1,3,Assassin,0,2,296877
36,Praetorian,0,7,16,8,1000,synergyHero16_2,16,Wizard,1,3,300064
36,Praetorian,0,7,16,8,1000,synergyHero16_3,19,Spelldancer,1,4,271770
37,Titan,0,7,1,1,0,synergyHero1,41,Veteran,2,7,280126
37,Titan,0,7,2,1,0,synergyHero2_1,36,Praetorian,0,7,318494
37,Titan,0,7,2,1,0,synergyHero2_2,40,Deadeye,2,7,310314
37,Titan,0,7,3,2,15,synergyHero3,35,Warden,2,6,302043
37,Titan,0,7,4,2,15,synergyHero4_1,16,Wizard,1,3,300064
37,Titan,0,7,4,2,15,synergyHero4_2,39,Dicemaster,1,7,319449
37,Titan,0,7,5,3,50,synergyHero5,33,Crusader,2,5,314873
37,Titan,0,7,6,3,50,synergyHero6_1,38,Sovereign,1,7,309440
37,Titan,0,7,6,3,50,synergyHero6_2,40,Deadeye,2,7,310314
37,Titan,0,7,7,4,100,synergyHero7,12,Apprentice,1,1,277314
37,Titan,0,7,8,4,100,synergyHero8_1,1,Viking,0,1,305535
37,Titan,0,7,8,4,100,synergyHero8_2,23,Necromancer,1,6,278537
37,Titan,0,7,9,5,150,synergyHero9,11,Warlord,0,6,301908
37,Titan,0,7,10,5,150,synergyHero10_1,8,Berserker,0,5,289330
37,Titan,0,7,10,5,150,synergyHero10_2,16,Wizard,1,3,300064
37,Titan,0,7,11,6,250,synergyHero11,29,Arbalest,2,3,305299
37,Titan,0,7,12,6,250,synergyHero12_1,0,Militia,0,1,306419
37,Titan,0,7,12,6,250,synergyHero12_2,27,Archer,2,2,284600
37,Titan,0,7,13,7,500,synergyHero13,15,Witch,1,2,318062
37,Titan,0,7,14,7,500,synergyHero14_1,21,Warlock,1,5,287059
37,Titan,0,7,14,7,500,synergyHero14_2,27,Archer,2,2,284600
37,Titan,0,7,15,8,1000,synergyHero15_1,36,Praetorian,0,7,318494
37,Titan,0,7,15,8,1000,synergyHero15_2,39,Dicemaster,1,7,319449
37,Titan,0,7,15,8,1000,synergyHero15_3,40,Deadeye,2,7,310314
37,Titan,0,7,16,8,1000,synergyHero16_1,11,Warlord,0,6,301908
37,Titan,0,7,16,8,1000,synergyHero16_2,21,Warlock,1,5,287059
37,Titan,0,7,16,8,1000,synergyHero16_3,21,Warlock,1,5,287059
38,Sovereign,1,7,1,1,0,synergyHero1,36,Praetorian,0,7,318494
38,Sovereign,1,7,2,1,0,synergyHero2_1,39,Dicemaster,1,7,319449
38,Sovereign,1,7,2,1,0,synergyHero2_2,41,Veteran,2,7,280126
38,Sovereign,1,7,3,2,15,synergyHero3,32,Ballista,2,5,317683
38,Sovereign,1,7,4,2,15,synergyHero4_1,9,Chieftain,0,5,314374
38,Sovereign,1,7,4,2,15,synergyHero4_2,34,Captain,2,6,313636
38,Sovereign,1,7,5,3,50,synergyHero5,21,Warlock,1,5,287059
38,Sovereign,1,7,6,3,50,synergyHero6_1,37,Titan,0,7,299058
38,Sovereign,1,7,6,3,50,synergyHero6_2,40,Deadeye,2,7,310314
38,Sovereign,1,7,7,4,100,synergyHero7,33,Crusader,2,5,314873
38,Sovereign,1,7,8,4,100,synergyHero8_1,22,Templar,1,6,304679
38,Sovereign,1,7,8,4,100,synergyHero8_2,26,Forester,2,2,314946
38,Sovereign,1,7,9,5,150,synergyHero9,29,Arbalest,2,3,305299
38,Sovereign,1,7,10,5,150,synergyHero10_1,15,Witch,1,2,318062
38,Sovereign,1,7,10,5,150,synergyHero10_2,18,Battlemage,1,4,309008
38,Sovereign,1,7,11,6,250,synergyHero11,8,Berserker,0,5,289330
