gameobject_path_id,gameobject_name,normalized_name,enemy_behaviour_path_id,prefab_enemy_path_id,enemy_class,evolution,enemy_height,is_golden_variant,is_supreme_variant,ultimus_class
15426,Goblin Trooper Mage (gold boss) (12),Goblin Trooper Mage (gold boss),292554,10755,2,3,4.0,0,0,0
15416,Goblin Trooper Mage (gold boss) (13),Goblin Trooper Mage (gold boss),292558,10755,2,3,4.0,0,0,0
15419,Goblin Trooper Mage (gold boss) (14),Goblin Trooper Mage (gold boss),292555,10755,2,3,4.0,0,0,0
15424,Goblin Trooper Mage (gold boss) (15),Goblin Trooper Mage (gold boss),292549,10755,2,3,4.0,0,0,0
15412,Goblin Trooper Mage (gold boss) (2),Goblin Trooper Mage (gold boss),292562,10755,2,3,4.0,0,0,0
15418,Goblin Trooper Mage (gold boss) (3),Goblin Trooper Mage (gold boss),292556,10755,2,3,4.0,0,0,0
15413,Goblin Trooper Mage (gold boss) (4),Goblin Trooper Mage (gold boss),292561,10755,2,3,4.0,0,0,0
15417,Goblin Trooper Mage (gold boss) (5),Goblin Trooper Mage (gold boss),292560,10755,2,3,4.0,0,0,0
15422,Goblin Trooper Mage (gold boss) (6),Goblin Trooper Mage (gold boss),292552,10755,2,3,4.0,0,0,0
15415,Goblin Trooper Mage (gold boss) (7),Goblin Trooper Mage (gold boss),292559,10755,2,3,4.0,0,0,0
15423,Goblin Trooper Mage (gold boss) (8),Goblin Trooper Mage (gold boss),292551,10755,2,3,4.0,0,0,0
15425,Goblin Trooper Mage (gold boss) (9),Goblin Trooper Mage (gold boss),292550,10755,2,3,4.0,0,0,0
52311,Goblin golden variant,Goblin golden variant,291708,10989,2,3,4.5,1,0,0
15843,Goblin golden variant (1),Goblin golden variant,314300,10989,2,3,4.5,1,0,0
15842,Goblin golden variant (2),Goblin golden variant,314299,10989,2,3,4.5,1,0,0
15845,Goblin golden variant (3),Goblin golden variant,314302,10989,2,3,4.5,1,0,0
15844,Goblin golden variant (4),Goblin golden variant,314301,10989,2,3,4.5,1,0,0
84723,Golem Earth,Golem Earth,282490,10981,0,1,1.2999999523162842,0,0,0
34758,Golem Earth (1),Golem Earth,313682,10981,0,1,1.2999999523162842,0,0,0
34768,Golem Earth (10),Golem Earth,313690,10981,0,1,1.2999999523162842,0,0,0
34756,Golem Earth (11),Golem Earth,313683,10981,0,1,1.2999999523162842,0,0,0
34753,Golem Earth (12),Golem Earth,313686,10981,0,1,1.2999999523162842,0,0,0
34755,Golem Earth (13),Golem Earth,313685,10981,0,1,1.2999999523162842,0,0,0
34754,Golem Earth (14),Golem Earth,313684,10981,0,1,1.2999999523162842,0,0,0
34759,Golem Earth (15),Golem Earth,313681,10981,0,1,1.2999999523162842,0,0,0
34766,Golem Earth (16),Golem Earth,313695,10981,0,1,1.2999999523162842,0,0,0
34765,Golem Earth (17),Golem Earth,313694,10981,0,1,1.2999999523162842,0,0,0
34767,Golem Earth (18),Golem Earth,313696,10981,0,1,1.2999999523162842,0,0,0
34752,Golem Earth (19),Golem Earth,313687,10981,0,1,1.2999999523162842,0,0,0
34769,Golem Earth (2),Golem Earth,313691,10981,0,1,1.2999999523162842,0,0,0
34757,Golem Earth (20),Golem Earth,313680,10981,0,1,1.2999999523162842,0,0,0
34762,Golem Earth (3),Golem Earth,313697,10981,0,1,1.2999999523162842,0,0,0
34763,Golem Earth (4),Golem Earth,313692,10981,0,1,1.2999999523162842,0,0,0
34771,Golem Earth (5),Golem Earth,313689,10981,0,1,1.2999999523162842,0,0,0
34760,Golem Earth (6),Golem Earth,313678,10981,0,1,1.2999999523162842,0,0,0
34761,Golem Earth (7),Golem Earth,313679,10981,0,1,1.2999999523162842,0,0,0
34770,Golem Earth (8),Golem Earth,313688,10981,0,1,1.2999999523162842,0,0,0
34764,Golem Earth (9),Golem Earth,313693,10981,0,1,1.2999999523162842,0,0,0
68661,Golem Fire,Golem Fire,315211,10694,0,3,2.5,0,0,0
11672,Golem Fire (1),Golem Fire,286194,10694,0,3,2.5,0,0,0
11676,Golem Fire (10),Golem Fire,286188,10694,0,3,2.5,0,0,0
11673,Golem Fire (2),Golem Fire,286193,10694,0,3,2.5,0,0,0
11675,Golem Fire (3),Golem Fire,286189,10694,0,3,2.5,0,0,0
11671,Golem Fire (4),Golem Fire,286196,10694,0,3,2.5,0,0,0
11674,Golem Fire (5),Golem Fire,286192,10694,0,3,2.5,0,0,0
11677,Golem Fire (6),Golem Fire,286191,10694,0,3,2.5,0,0,0
11669,Golem Fire (7),Golem Fire,286195,10694,0,3,2.5,0,0,0
11678,Golem Fire (8),Golem Fire,286190,10694,0,3,2.5,0,0,0
11670,Golem Fire (9),Golem Fire,286197,10694,0,3,2.5,0,0,0
69941,Golem Ice,Golem Ice,293319,10608,0,2,1.7000000476837158,0,0,0
12466,Golem Ice (1),Golem Ice,278337,10608,0,2,1.7000000476837158,0,0,0
12467,Golem Ice (10),Golem Ice,278336,10608,0,2,1.7000000476837158,0,0,0
12465,Golem Ice (2),Golem Ice,278338,10608,0,2,1.7000000476837158,0,0,0
12459,Golem Ice (3),Golem Ice,278342,10608,0,2,1.7000000476837158,0,0,0
12464,Golem Ice (4),Golem Ice,278333,10608,0,2,1.7000000476837158,0,0,0
12458,Golem Ice (5),Golem Ice,278339,10608,0,2,1.7000000476837158,0,0,0
12461,Golem Ice (6),Golem Ice,278340,10608,0,2,1.7000000476837158,0,0,0
12463,Golem Ice (7),Golem Ice,278334,10608,0,2,1.7000000476837158,0,0,0
12462,Golem Ice (8),Golem Ice,278335,10608,0,2,1.7000000476837158,0,0,0
12460,Golem Ice (9),Golem Ice,278341,10608,0,2,1.7000000476837158,0,0,0
77439,Grim Reaper,Grim Reaper,285210,11044,0,2,1.7000000476837158,0,0,0
49995,Grim Reaper (1),Grim Reaper,319734,11044,0,2,1.7000000476837158,0,0,0
49999,Grim Reaper (10),Grim Reaper,319737,11044,0,2,1.7000000476837158,0,0,0
50002,Grim Reaper (2),Grim Reaper,319741,11044,0,2,1.7000000476837158,0,0,0
49998,Grim Reaper (3),Grim Reaper,319736,11044,0,2,1.7000000476837158,0,0,0
49994,Grim Reaper (4),Grim Reaper,319732,11044,0,2,1.7000000476837158,0,0,0
49997,Grim Reaper (5),Grim Reaper,319738,11044,0,2,1.7000000476837158,0,0,0
49993,Grim Reaper (6),Grim Reaper,319733,11044,0,2,1.7000000476837158,0,0,0
50001,Grim Reaper (7),Grim Reaper,319740,11044,0,2,1.7000000476837158,0,0,0
49996,Grim Reaper (8),Grim Reaper,319735,11044,0,2,1.7000000476837158,0,0,0
50000,Grim Reaper (9),Grim Reaper,319739,11044,0,2,1.7000000476837158,0,0,0
52280,Haunt,Haunt,281297,10547,0,2,1.7000000476837158,0,0,0
79329,Haunt (1),Haunt,273598,10547,0,2,1.7000000476837158,0,0,0
79323,Haunt (10),Haunt,273602,10547,0,2,1.7000000476837158,0,0,0
79322,Haunt (2),Haunt,273601,10547,0,2,1.7000000476837158,0,0,0
79325,Haunt (3),Haunt,273604,10547,0,2,1.7000000476837158,0,0,0
79327,Haunt (4),Haunt,273596,10547,0,2,1.7000000476837158,0,0,0
79326,Haunt (5),Haunt,273595,10547,0,2,1.7000000476837158,0,0,0
79320,Haunt (6),Haunt,273599,10547,0,2,1.7000000476837158,0,0,0
79324,Haunt (7),Haunt,273603,10547,0,2,1.7000000476837158,0,0,0
79321,Haunt (8),Haunt,273600,10547,0,2,1.7000000476837158,0,0,0
79328,Haunt (9),Haunt,273597,10547,0,2,1.7000000476837158,0,0,0
29819,Hermit King,Hermit King,277857,11005,0,3,2.5,0,0,0
92402,Hermit King (1),Hermit King,315898,11005,0,3,2.5,0,0,0
92397,Hermit King (10),Hermit King,315903,11005,0,3,2.5,0,0,0
92398,Hermit King (2),Hermit King,315904,11005,0,3,2.5,0,0,0
92393,Hermit King (3),Hermit King,315899,11005,0,3,2.5,0,0,0
92399,Hermit King (4),Hermit King,315895,11005,0,3,2.5,0,0,0
92394,Hermit King (5),Hermit King,315900,11005,0,3,2.5,0,0,0
92396,Hermit King (6),Hermit King,315902,11005,0,3,2.5,0,0,0
92395,Hermit King (7),Hermit King,315901,11005,0,3,2.5,0,0,0
92400,Hermit King (8),Hermit King,315896,11005,0,3,2.5,0,0,0
92401,Hermit King (9),Hermit King,315897,11005,0,3,2.5,0,0,0
13782,Horror,Horror,279444,10589,0,2,1.7000000476837158,0,0,0
20148,Horror (1),Horror,277119,10589,0,2,1.7000000476837158,0,0,0
20149,Horror (10),Horror,277120,10589,0,2,1.7000000476837158,0,0,0
20152,Horror (2),Horror,277123,10589,0,2,1.7000000476837158,0,0,0
20150,Horror (3),Horror,277121,10589,0,2,1.7000000476837158,0,0,0
20157,Horror (4),Horror,277128,10589,0,2,1.7000000476837158,0,0,0
20151,Horror (5),Horror,277122,10589,0,2,1.7000000476837158,0,0,0
20155,Horror (6),Horror,277126,10589,0,2,1.7000000476837158,0,0,0
20153,Horror (7),Horror,277124,10589,0,2,1.7000000476837158,0,0,0
20156,Horror (8),Horror,277127,10589,0,2,1.7000000476837158,0,0,0
20154,Horror (9),Horror,277125,10589,0,2,1.7000000476837158,0,0,0
53081,Ice,Ice,303823,10530,0,1,1.2999999523162842,0,0,0
20621,Ice (1),Ice,272259,10530,0,1,1.2999999523162842,0,0,0
20639,Ice (10),Ice,272254,10530,0,1,1.2999999523162842,0,0,0
20631,Ice (11),Ice,272248,10530,0,1,1.2999999523162842,0,0,0
20630,Ice (12),Ice,272249,10530,0,1,1.2999999523162842,0,0,0
20628,Ice (13),Ice,272263,10530,0,1,1.2999999523162842,0,0,0
20626,Ice (14),Ice,272265,10530,0,1,1.2999999523162842,0,0,0
20627,Ice (15),Ice,272266,10530,0,1,1.2999999523162842,0,0,0
20623,Ice (16),Ice,272261,10530,0,1,1.2999999523162842,0,0,0
20622,Ice (17),Ice,272258,10530,0,1,1.2999999523162842,0,0,0
20638,Ice (18),Ice,272255,10530,0,1,1.2999999523162842,0,0,0
20625,Ice (19),Ice,272262,10530,0,1,1.2999999523162842,0,0,0
20632,Ice (2),Ice,272247,10530,0,1,1.2999999523162842,0,0,0
20637,Ice (20),Ice,272256,10530,0,1,1.2999999523162842,0,0,0
20629,Ice (3),Ice,272264,10530,0,1,1.2999999523162842,0,0,0
20636,Ice (4),Ice,272257,10530,0,1,1.2999999523162842,0,0,0
20633,Ice (5),Ice,272251,10530,0,1,1.2999999523162842,0,0,0
20635,Ice (6),Ice,272250,10530,0,1,1.2999999523162842,0,0,0
20624,Ice (7),Ice,272260,10530,0,1,1.2999999523162842,0,0,0
20634,Ice (8),Ice,272252,10530,0,1,1.2999999523162842,0,0,0
20640,Ice (9),Ice,272253,10530,0,1,1.2999999523162842,0,0,0
78779,Ice Mage,Ice Mage,272699,10923,0,3,2.5,0,0,0
13101,Ice Mage (1),Ice Mage,308103,10923,0,3,2.5,0,0,0
13099,Ice Mage (10),Ice Mage,308106,10923,0,3,2.5,0,0,0
13104,Ice Mage (2),Ice Mage,308108,10923,0,3,2.5,0,0,0
13102,Ice Mage (3),Ice Mage,308104,10923,0,3,2.5,0,0,0
13096,Ice Mage (4),Ice Mage,308100,10923,0,3,2.5,0,0,0
13098,Ice Mage (5),Ice Mage,308101,10923,0,3,2.5,0,0,0
13097,Ice Mage (6),Ice Mage,308102,10923,0,3,2.5,0,0,0
13103,Ice Mage (7),Ice Mage,308107,10923,0,3,2.5,0,0,0
13105,Ice Mage (8),Ice Mage,308109,10923,0,3,2.5,0,0,0
13100,Ice Mage (9),Ice Mage,308105,10923,0,3,2.5,0,0,0
17381,Icicle,Icicle,293155,11043,0,2,1.7000000476837158,0,0,0
44646,Icicle (1),Icicle,319594,11043,0,2,1.7000000476837158,0,0,0
44648,Icicle (10),Icicle,319596,11043,0,2,1.7000000476837158,0,0,0
44645,Icicle (2),Icicle,319603,11043,0,2,1.7000000476837158,0,0,0
44651,Icicle (3),Icicle,319599,11043,0,2,1.7000000476837158,0,0,0
44650,Icicle (4),Icicle,319597,11043,0,2,1.7000000476837158,0,0,0
44643,Icicle (5),Icicle,319601,11043,0,2,1.7000000476837158,0,0,0
44647,Icicle (6),Icicle,319595,11043,0,2,1.7000000476837158,0,0,0
44649,Icicle (7),Icicle,319598,11043,0,2,1.7000000476837158,0,0,0
44652,Icicle (8),Icicle,319600,11043,0,2,1.7000000476837158,0,0,0
44644,Icicle (9),Icicle,319602,11043,0,2,1.7000000476837158,0,0,0
3007,Image,Image,11009,0,0,2,1.7000000476837158,0,0,0
3015,Image,Image,10694,0,0,3,2.5,0,0,0
3263,Image,Image,10827,0,0,1,1.2999999523162842,0,0,0
3654,Image,Image,11032,0,0,3,2.5,0,0,0
4084,Image,Image,10778,0,0,2,1.7000000476837158,0,0,0
4362,Image,Image,11043,0,0,2,1.7000000476837158,0,0,0
4787,Image,Image,10671,0,7,3,4.0,0,0,0
5868,Image,Image,10729,0,3,3,4.0,0,0,0
79961,Imp Demon,Imp Demon,287044,10601,0,2,1.7000000476837158,0,0,0
65032,Imp Demon (1),Imp Demon,277665,10601,0,2,1.7000000476837158,0,0,0
65029,Imp Demon (10),Imp Demon,277668,10601,0,2,1.7000000476837158,0,0,0
65037,Imp Demon (2),Imp Demon,277661,10601,0,2,1.7000000476837158,0,0,0
65036,Imp Demon (3),Imp Demon,277660,10601,0,2,1.7000000476837158,0,0,0
65033,Imp Demon (4),Imp Demon,277664,10601,0,2,1.7000000476837158,0,0,0
65035,Imp Demon (5),Imp Demon,277662,10601,0,2,1.7000000476837158,0,0,0
65031,Imp Demon (6),Imp Demon,277666,10601,0,2,1.7000000476837158,0,0,0
65034,Imp Demon (7),Imp Demon,277663,10601,0,2,1.7000000476837158,0,0,0
65028,Imp Demon (8),Imp Demon,277669,10601,0,2,1.7000000476837158,0,0,0
65030,Imp Demon (9),Imp Demon,277667,10601,0,2,1.7000000476837158,0,0,0
66001,Imp Devil,Imp Devil,287549,11032,0,3,2.5,0,0,0
27391,Imp Devil (1),Imp Devil,318421,11032,0,3,2.5,0,0,0
27385,Imp Devil (10),Imp Devil,318427,11032,0,3,2.5,0,0,0
27387,Imp Devil (2),Imp Devil,318426,11032,0,3,2.5,0,0,0
27386,Imp Devil (3),Imp Devil,318425,11032,0,3,2.5,0,0,0
27390,Imp Devil (4),Imp Devil,318422,11032,0,3,2.5,0,0,0
27383,Imp Devil (5),Imp Devil,318430,11032,0,3,2.5,0,0,0
27382,Imp Devil (6),Imp Devil,318429,11032,0,3,2.5,0,0,0
27389,Imp Devil (7),Imp Devil,318423,11032,0,3,2.5,0,0,0
27388,Imp Devil (8),Imp Devil,318424,11032,0,3,2.5,0,0,0
27384,Imp Devil (9),Imp Devil,318428,11032,0,3,2.5,0,0,0
66004,Imp Mischief,Imp Mischief,303004,10606,0,1,1.2999999523162842,0,0,0
25224,Imp Mischief (1),Imp Mischief,278128,10606,0,1,1.2999999523162842,0,0,0
25225,Imp Mischief (10),Imp Mischief,278127,10606,0,1,1.2999999523162842,0,0,0
25228,Imp Mischief (11),Imp Mischief,278134,10606,0,1,1.2999999523162842,0,0,0
25220,Imp Mischief (12),Imp Mischief,278124,10606,0,1,1.2999999523162842,0,0,0
25233,Imp Mischief (13),Imp Mischief,278119,10606,0,1,1.2999999523162842,0,0,0
25234,Imp Mischief (14),Imp Mischief,278118,10606,0,1,1.2999999523162842,0,0,0
25222,Imp Mischief (15),Imp Mischief,278129,10606,0,1,1.2999999523162842,0,0,0
25226,Imp Mischief (16),Imp Mischief,278135,10606,0,1,1.2999999523162842,0,0,0
25235,Imp Mischief (17),Imp Mischief,278123,10606,0,1,1.2999999523162842,0,0,0
25227,Imp Mischief (18),Imp Mischief,278133,10606,0,1,1.2999999523162842,0,0,0
25230,Imp Mischief (19),Imp Mischief,278137,10606,0,1,1.2999999523162842,0,0,0
25221,Imp Mischief (2),Imp Mischief,278131,10606,0,1,1.2999999523162842,0,0,0
25231,Imp Mischief (20),Imp Mischief,278136,10606,0,1,1.2999999523162842,0,0,0
25218,Imp Mischief (3),Imp Mischief,278126,10606,0,1,1.2999999523162842,0,0,0
25229,Imp Mischief (4),Imp Mischief,278132,10606,0,1,1.2999999523162842,0,0,0
25223,Imp Mischief (5),Imp Mischief,278130,10606,0,1,1.2999999523162842,0,0,0
25237,Imp Mischief (6),Imp Mischief,278121,10606,0,1,1.2999999523162842,0,0,0
25232,Imp Mischief (7),Imp Mischief,278120,10606,0,1,1.2999999523162842,0,0,0
25219,Imp Mischief (8),Imp Mischief,278125,10606,0,1,1.2999999523162842,0,0,0
25236,Imp Mischief (9),Imp Mischief,278122,10606,0,1,1.2999999523162842,0,0,0
83414,Lurker,Lurker,311925,10803,0,1,1.2999999523162842,0,0,0
64846,Lurker (1),Lurker,296673,10803,0,1,1.2999999523162842,0,0,0
64857,Lurker (10),Lurker,296662,10803,0,1,1.2999999523162842,0,0,0
64856,Lurker (11),Lurker,296663,10803,0,1,1.2999999523162842,0,0,0
64845,Lurker (12),Lurker,296674,10803,0,1,1.2999999523162842,0,0,0
64852,Lurker (13),Lurker,296667,10803,0,1,1.2999999523162842,0,0,0
64851,Lurker (14),Lurker,296669,10803,0,1,1.2999999523162842,0,0,0
64854,Lurker (15),Lurker,296666,10803,0,1,1.2999999523162842,0,0,0
64839,Lurker (16),Lurker,296681,10803,0,1,1.2999999523162842,0,0,0
64855,Lurker (17),Lurker,296664,10803,0,1,1.2999999523162842,0,0,0
64850,Lurker (18),Lurker,296670,10803,0,1,1.2999999523162842,0,0,0
64847,Lurker (19),Lurker,296671,10803,0,1,1.2999999523162842,0,0,0
64842,Lurker (2),Lurker,296677,10803,0,1,1.2999999523162842,0,0,0
64838,Lurker (20),Lurker,296680,10803,0,1,1.2999999523162842,0,0,0
64844,Lurker (3),Lurker,296675,10803,0,1,1.2999999523162842,0,0,0
64848,Lurker (4),Lurker,296672,10803,0,1,1.2999999523162842,0,0,0
64840,Lurker (5),Lurker,296678,10803,0,1,1.2999999523162842,0,0,0
64841,Lurker (6),Lurker,296679,10803,0,1,1.2999999523162842,0,0,0
64849,Lurker (7),Lurker,296668,10803,0,1,1.2999999523162842,0,0,0
64853,Lurker (8),Lurker,296665,10803,0,1,1.2999999523162842,0,0,0
64843,Lurker (9),Lurker,296676,10803,0,1,1.2999999523162842,0,0,0
61843,Mimic Chest Gold,Mimic Chest Gold,271382,10555,1,3,3.5,1,0,0
67526,Mimic Chest Gold (1),Mimic Chest Gold,274396,10555,1,3,3.5,1,0,0
67524,Mimic Chest Gold (2),Mimic Chest Gold,274395,10555,1,3,3.5,1,0,0
67523,Mimic Chest Gold (3),Mimic Chest Gold,274393,10555,1,3,3.5,1,0,0
67527,Mimic Chest Gold (4),Mimic Chest Gold,274397,10555,1,3,3.5,1,0,0
67525,Mimic Chest Gold (5),Mimic Chest Gold,274394,10555,1,3,3.5,1,0,0
68156,Nightmare,Nightmare,280482,10531,0,2,1.7000000476837158,0,0,0
58871,Nightmare (1),Nightmare,272268,10531,0,2,1.7000000476837158,0,0,0
58870,Nightmare (10),Nightmare,272276,10531,0,2,1.7000000476837158,0,0,0
58879,Nightmare (2),Nightmare,272272,10531,0,2,1.7000000476837158,0,0,0
58875,Nightmare (3),Nightmare,272267,10531,0,2,1.7000000476837158,0,0,0
58876,Nightmare (4),Nightmare,272273,10531,0,2,1.7000000476837158,0,0,0
58877,Nightmare (5),Nightmare,272274,10531,0,2,1.7000000476837158,0,0,0
58878,Nightmare (6),Nightmare,272275,10531,0,2,1.7000000476837158,0,0,0
58872,Nightmare (7),Nightmare,272269,10531,0,2,1.7000000476837158,0,0,0
58874,Nightmare (8),Nightmare,272271,10531,0,2,1.7000000476837158,0,0,0
58873,Nightmare (9),Nightmare,272270,10531,0,2,1.7000000476837158,0,0,0
4628,Nova,Nova,10899,0,0,1,1.2999999523162842,0,0,0
41863,Phantom,Phantom,289519,10581,0,3,3.0,0,0,0
23444,Phantom (1),Phantom,276355,10581,0,3,3.0,0,0,0
23439,Phantom (10),Phantom,276360,10581,0,3,3.0,0,0,0
23443,Phantom (2),Phantom,276356,10581,0,3,3.0,0,0,0
23440,Phantom (3),Phantom,276362,10581,0,3,3.0,0,0,0
23437,Phantom (4),Phantom,276359,10581,0,3,3.0,0,0,0
23441,Phantom (5),Phantom,276354,10581,0,3,3.0,0,0,0
23438,Phantom (6),Phantom,276361,10581,0,3,3.0,0,0,0
23442,Phantom (7),Phantom,276353,10581,0,3,3.0,0,0,0
23446,Phantom (8),Phantom,276357,10581,0,3,3.0,0,0,0
23445,Phantom (9),Phantom,276358,10581,0,3,3.0,0,0,0
74004,Shell,Shell,292337,10899,0,1,1.2999999523162842,0,0,0
51114,Shell (1),Shell,306462,10899,0,1,1.2999999523162842,0,0,0
51126,Shell (10),Shell,306454,10899,0,1,1.2999999523162842,0,0,0
51130,Shell (11),Shell,306459,10899,0,1,1.2999999523162842,0,0,0
51119,Shell (12),Shell,306468,10899,0,1,1.2999999523162842,0,0,0
51127,Shell (13),Shell,306453,10899,0,1,1.2999999523162842,0,0,0
51129,Shell (14),Shell,306451,10899,0,1,1.2999999523162842,0,0,0
51124,Shell (15),Shell,306465,10899,0,1,1.2999999523162842,0,0,0
51133,Shell (16),Shell,306456,10899,0,1,1.2999999523162842,0,0,0
51132,Shell (17),Shell,306457,10899,0,1,1.2999999523162842,0,0,0
51121,Shell (18),Shell,306466,10899,0,1,1.2999999523162842,0,0,0
51115,Shell (19),Shell,306461,10899,0,1,1.2999999523162842,0,0,0
51123,Shell (2),Shell,306463,10899,0,1,1.2999999523162842,0,0,0
51117,Shell (20),Shell,306470,10899,0,1,1.2999999523162842,0,0,0
51118,Shell (3),Shell,306469,10899,0,1,1.2999999523162842,0,0,0
51131,Shell (4),Shell,306458,10899,0,1,1.2999999523162842,0,0,0
51120,Shell (5),Shell,306467,10899,0,1,1.2999999523162842,0,0,0
51122,Shell (6),Shell,306464,10899,0,1,1.2999999523162842,0,0,0
51128,Shell (7),Shell,306452,10899,0,1,1.2999999523162842,0,0,0
51125,Shell (8),Shell,306455,10899,0,1,1.2999999523162842,0,0,0
51116,Shell (9),Shell,306460,10899,0,1,1.2999999523162842,0,0,0
38858,Snake,Snake,318701,10919,0,2,1.7000000476837158,0,0,0
44722,Snake (1),Snake,307800,10919,0,2,1.7000000476837158,0,0,0
44729,Snake (10),Snake,307806,10919,0,2,1.7000000476837158,0,0,0
44730,Snake (2),Snake,307805,10919,0,2,1.7000000476837158,0,0,0
44723,Snake (3),Snake,307799,10919,0,2,1.7000000476837158,0,0,0
44728,Snake (4),Snake,307801,10919,0,2,1.7000000476837158,0,0,0
44726,Snake (5),Snake,307803,10919,0,2,1.7000000476837158,0,0,0
44725,Snake (6),Snake,307804,10919,0,2,1.7000000476837158,0,0,0
44727,Snake (7),Snake,307802,10919,0,2,1.7000000476837158,0,0,0
44724,Snake (8),Snake,307798,10919,0,2,1.7000000476837158,0,0,0
44731,Snake (9),Snake,307807,10919,0,2,1.7000000476837158,0,0,0
46522,Snake Naga,Snake Naga,272781,11038,0,3,2.5,0,0,0
60734,Snake Naga (1),Snake Naga,319107,11038,0,3,2.5,0,0,0
60730,Snake Naga (10),Snake Naga,319104,11038,0,3,2.5,0,0,0
60733,Snake Naga (2),Snake Naga,319106,11038,0,3,2.5,0,0,0
60736,Snake Naga (3),Snake Naga,319102,11038,0,3,2.5,0,0,0
60732,Snake Naga (4),Snake Naga,319105,11038,0,3,2.5,0,0,0
60735,Snake Naga (5),Snake Naga,319108,11038,0,3,2.5,0,0,0
60731,Snake Naga (6),Snake Naga,319103,11038,0,3,2.5,0,0,0
60737,Snake Naga (7),Snake Naga,319111,11038,0,3,2.5,0,0,0
60739,Snake Naga (8),Snake Naga,319110,11038,0,3,2.5,0,0,0
60738,Snake Naga (9),Snake Naga,319109,11038,0,3,2.5,0,0,0
72297,Snakelet,Snakelet,319199,10527,0,1,1.2999999523162842,0,0,0
25016,Snakelet (1),Snakelet,272001,10527,0,1,1.2999999523162842,0,0,0
25008,Snakelet (10),Snakelet,272011,10527,0,1,1.2999999523162842,0,0,0
25018,Snakelet (11),Snakelet,272000,10527,0,1,1.2999999523162842,0,0,0
25002,Snakelet (12),Snakelet,272004,10527,0,1,1.2999999523162842,0,0,0
25000,Snakelet (13),Snakelet,272006,10527,0,1,1.2999999523162842,0,0,0
25013,Snakelet (14),Snakelet,271998,10527,0,1,1.2999999523162842,0,0,0
25006,Snakelet (15),Snakelet,272015,10527,0,1,1.2999999523162842,0,0,0
25005,Snakelet (16),Snakelet,272013,10527,0,1,1.2999999523162842,0,0,0
25014,Snakelet (17),Snakelet,271996,10527,0,1,1.2999999523162842,0,0,0
25010,Snakelet (18),Snakelet,272009,10527,0,1,1.2999999523162842,0,0,0
25007,Snakelet (19),Snakelet,272012,10527,0,1,1.2999999523162842,0,0,0
25001,Snakelet (2),Snakelet,272005,10527,0,1,1.2999999523162842,0,0,0
25012,Snakelet (20),Snakelet,271999,10527,0,1,1.2999999523162842,0,0,0
25017,Snakelet (3),Snakelet,272002,10527,0,1,1.2999999523162842,0,0,0
25015,Snakelet (4),Snakelet,271997,10527,0,1,1.2999999523162842,0,0,0
25003,Snakelet (5),Snakelet,272003,10527,0,1,1.2999999523162842,0,0,0
24999,Snakelet (6),Snakelet,272007,10527,0,1,1.2999999523162842,0,0,0
25004,Snakelet (7),Snakelet,272014,10527,0,1,1.2999999523162842,0,0,0
25009,Snakelet (8),Snakelet,272008,10527,0,1,1.2999999523162842,0,0,0
25011,Snakelet (9),Snakelet,272010,10527,0,1,1.2999999523162842,0,0,0
72939,Soul,Soul,314829,10833,0,1,1.2999999523162842,0,0,0
54197,Soul (1),Soul,299364,10833,0,1,1.2999999523162842,0,0,0
54201,Soul (10),Soul,299360,10833,0,1,1.2999999523162842,0,0,0
54192,Soul (11),Soul,299370,10833,0,1,1.2999999523162842,0,0,0
54200,Soul (12),Soul,299361,10833,0,1,1.2999999523162842,0,0,0
54195,Soul (13),Soul,299367,10833,0,1,1.2999999523162842,0,0,0
54190,Soul (14),Soul,299371,10833,0,1,1.2999999523162842,0,0,0
54186,Soul (15),Soul,299375,10833,0,1,1.2999999523162842,0,0,0
54191,Soul (16),Soul,299369,10833,0,1,1.2999999523162842,0,0,0
54183,Soul (17),Soul,299378,10833,0,1,1.2999999523162842,0,0,0
54188,Soul (18),Soul,299373,10833,0,1,1.2999999523162842,0,0,0
54185,Soul (19),Soul,299374,10833,0,1,1.2999999523162842,0,0,0
54182,Soul (2),Soul,299379,10833,0,1,1.2999999523162842,0,0,0
54198,Soul (20),Soul,299363,10833,0,1,1.2999999523162842,0,0,0
54189,Soul (3),Soul,299372,10833,0,1,1.2999999523162842,0,0,0
54187,Soul (4),Soul,299376,10833,0,1,1.2999999523162842,0,0,0
54194,Soul (5),Soul,299366,10833,0,1,1.2999999523162842,0,0,0
54184,Soul (6),Soul,299377,10833,0,1,1.2999999523162842,0,0,0
54196,Soul (7),Soul,299365,10833,0,1,1.2999999523162842,0,0,0
54199,Soul (8),Soul,299362,10833,0,1,1.2999999523162842,0,0,0
54193,Soul (9),Soul,299368,10833,0,1,1.2999999523162842,0,0,0
59602,Soul Mage,Soul Mage,309640,10691,0,3,2.5,0,0,0
15494,Soul Mage (1),Soul Mage,285611,10691,0,3,2.5,0,0,0
15497,Soul Mage (10),Soul Mage,285605,10691,0,3,2.5,0,0,0
15493,Soul Mage (2),Soul Mage,285609,10691,0,3,2.5,0,0,0
15495,Soul Mage (3),Soul Mage,285610,10691,0,3,2.5,0,0,0
15496,Soul Mage (4),Soul Mage,285604,10691,0,3,2.5,0,0,0
15500,Soul Mage (5),Soul Mage,285606,10691,0,3,2.5,0,0,0
