gameobject_path_id,name,component_path_ids,mono_script_names,mono_behaviour_path_ids
46034,background flair,225865|170428|282004,Image,282004
46035,background flair,225864|170429|282005,Image,282005
46036,background flair,225872|170430|282001,Image,282001
46037,background flair,225873|170432|282002,Image,282002
46038,background flair,225874|170431|282003,Image,282003
46039,background flair,225869|170433|281997,Image,281997
46040,background flair,225868|170434|281998,Image,281998
46041,background flair,225871|170435|281999,Image,281999
46042,background flair,225870|170436|282000,Image,282000
46043,background flair,225861|170437|282012,Image,282012
46044,background flair,225860|170438|282013,Image,282013
46045,background flair,225858|170440|282010,Image,282010
46046,background flair,225859|170439|282011,Image,282011
46047,background flair,225862|170441|282008,Image,282008
46048,background flair,225863|170442|282009,Image,282009
46049,background flair,225850|170396|281975,Image,281975
46050,background flair,225849|170397|281976,Image,281976
46051,background flair,225848|170398|281977,Image,281977
46052,background flair,225851|170399|281978,Image,281978
46053,background flair,225847|170400|281973,Image,281973
46054,background flair,225846|170401|281974,Image,281974
46055,background flair,225856|170403|281970,Image,281970
46056,background flair,225857|170402|281971,Image,281971
46057,background flair,225855|170404|281972,Image,281972
46058,background flair,225853|170406|281967,Image,281967
46059,background flair,225854|170405|281968,Image,281968
46060,background flair,225852|170407|281969,Image,281969
46061,background flair,225830|170409|281993,Image,281993
46062,background flair,225831|170408|281994,Image,281994
46063,background flair,225833|170410|281995,Image,281995
46064,background flair,225832|170411|281996,Image,281996
46065,background flair,225828|170412|281991,Image,281991
46066,background flair,225829|170413|281992,Image,281992
46067,background flair,225843|170414|281988,Image,281988
46068,background flair,225845|170415|281989,Image,281989
46069,background flair,225844|170416|281990,Image,281990
46070,background flair,225836|170417|281979,Image,281979
46071,background flair,225834|170419|281980,Image,281980
46072,background flair,225835|170418|281981,Image,281981
46073,background flair,225840|170422|281982,Image,281982
46074,background flair,225842|170420|281984,Image,281984
46075,background flair,225841|170421|281983,Image,281983
46076,background flair,225837|170425|281985,Image,281985
46077,background flair,225838|170424|281986,Image,281986
46078,background flair,225839|170423|281987,Image,281987
46079,background flair,225821|170377|281955,Image,281955
46080,background flair,225820|170378|281956,Image,281956
46081,background flair,225819|170379|281954,Image,281954
46082,background flair,225827|170381|281951,Image,281951
46083,background flair,225826|170380|281952,Image,281952
46084,background flair,225825|170382|281953,Image,281953
46085,background flair,225822|170383|281948,Image,281948
46086,background flair,225824|170384|281949,Image,281949
46087,background flair,225823|170385|281950,Image,281950
46088,background flair,225811|170386|281965,Image,281965
46089,background flair,225812|170387|281966,Image,281966
46090,background flair,225810|170388|281963,Image,281963
46091,background flair,225809|170389|281964,Image,281964
46092,background flair,225815|170390|281959,Image,281959
46093,background flair,225817|170392|281960,Image,281960
46094,background flair,225818|170391|281961,Image,281961
46095,background flair,225816|170393|281962,Image,281962
46096,background flair,225813|170394|281957,Image,281957
46097,background flair,225814|170395|281958,Image,281958
46098,background flair,225805|170363|281934,Image,281934
46099,background flair,225806|170362|281935,Image,281935
46100,background flair,225808|170364|281936,Image,281936
46101,background flair,225807|170365|281937,Image,281937
46102,background flair,225804|170366|281933,Image,281933
46103,background flair,225798|170367|281946,Image,281946
46104,background flair,225797|170368|281947,Image,281947
46105,background flair,225795|170369|281943,Image,281943
46106,background flair,225794|170370|281944,Image,281944
46107,background flair,225796|170371|281945,Image,281945
46108,background flair,225801|170373|281940,Image,281940
46109,background flair,225802|170372|281941,Image,281941
46110,background flair,225803|170374|281942,Image,281942
46111,background flair,225799|170376|281938,Image,281938
46112,background flair,225800|170375|281939,Image,281939
46113,background flair,225786|170344|281924,Image,281924
46114,background flair,225787|170345|281925,Image,281925
46115,background flair,225785|170346|281922,Image,281922
46116,background flair,225784|170347|281921,Image,281921
46117,background flair,225783|170348|281923,Image,281923
46118,background flair,225793|170349|281917,Image,281917
46119,background flair,225791|170351|281919,Image,281919
46120,background flair,225790|170352|281918,Image,281918
46121,background flair,225792|170350|281920,Image,281920
46122,background flair,225788|170353|281915,Image,281915
46123,background flair,225789|170354|281916,Image,281916
46124,background flair,225777|170356|281929,Image,281929
46125,background flair,225778|170355|281930,Image,281930
46126,background flair,225776|170357|281931,Image,281931
46127,background flair,225779|170358|281932,Image,281932
46128,background flair,225782|170359|281927,Image,281927
46129,background flair,225781|170360|281928,Image,281928
46130,background flair,225780|170361|281926,Image,281926
46131,background flair,225770|170328|281904,Image,281904
46132,background flair,225769|170329|281905,Image,281905
46133,background flair,225774|170330|281901,Image,281901
46134,background flair,225773|170331|281902,Image,281902
46135,background flair,225775|170332|281903,Image,281903
46136,background flair,225771|170333|281899,Image,281899
46137,background flair,225772|170334|281900,Image,281900
46138,background flair,225762|170335|281913,Image,281913
46139,background flair,225763|170336|281914,Image,281914
46140,background flair,225760|170338|281911,Image,281911
46141,background flair,225761|170337|281912,Image,281912
46142,background flair,225767|170339|281909,Image,281909
46143,background flair,225768|170340|281910,Image,281910
46144,background flair,225764|170341|281906,Image,281906
46145,background flair,225766|170342|281907,Image,281907
46146,background flair,225765|170343|281908,Image,281908
85421,background flair,209486|185765|306720,Image,306720
3405,backgrounds button,202333|159123|260346|260345|260344,Outline|Button|Image,260344|260345|260346
8339,backgrounds panel,206739|266655|163419|266654,ScrollRect|PlayerBackgroundsPanel,266654|266655
866,backstory,200060|156905|257216,Image,257216
31895,balanced,218116|310975|190230|275475|296437,Image|Button|HeroSelectedCombatStyleCell,275475|296437|310975
31921,balanced,218144|311007|190204|275504|296407,Image|Button|HeroSelectedCombatStyleCell,275504|296407|311007
66541,ballista (slow),103406|148779|317683|317682|317684,HeroData|Hero|Outlinable,317682|317683|317684
5519,ballista - exp aura,8340|10148|10875|9991,ParticlesPlayThenHide|Outline|Image,10875|263027|263028
39590,ballista - exp aura,105398|154753|277678|152889,ParticlesPlayThenHide,277678
72478,ballista - exp aura (1),124809|155703|304273|153611,ParticlesPlayThenHide,304273
72477,ballista - exp aura (2),124808|155704|304274|153612,ParticlesPlayThenHide,304274
895,ban warning panel,200089|156934|257257|257258,Image|DotweenMenuOpenPunch,257257|257258
79,banned cover,199352|156211|256186,Image,256186
4861,banned text,203618|160372|243234,TextMeshProUGUI,243234
3288,bar icon,202220|159010|260191|260190,Outline|Image,260190|260191
10159,bar icon,208416|165057|269006|269005,Outline|Image,269005|269006
2484,barren desert,201499|158311|259214,ScrollRect,259214
9835,barren desert,93504,,
2355,base stats,201387|158204|259066,Image,259066
2744,bat,92807,,
8170,bat mage,93375,,
3424,battery,202351|159139|260361,Enemy|Outlinable|Image,10852|10988|260361
2593,battery saver,201596|158407|259359,Image,259359
1434,battle pass panel,200567|157401|257950|257951,Image|Button,257950|257951
3789,battle report,202680|159458|260834,Image,260834
76357,battlemage (battle),133319|148533|309008|309007|309009,HeroData|Hero|Outlinable,309007|309008|309009
3908,battlemage - crit chance boost,7691|10676|10046|9879,ParticlesPlayThenHide,10676
43692,battlemage - crit chance boost,106522|292336|154899|152884,ParticlesPlayThenHide,292336
33309,battlemage - crit chance boost (1),114760|284595|154739|152508,ParticlesPlayThenHide,284595
33308,battlemage - crit chance boost (2),114761|284596|154740|152509,ParticlesPlayThenHide,284596
7085,battlepass button,205618|162323|265092|265091|265090,Outline|Button|Image,265090|265091|265092
5740,battlepass exp,93132|263334,UpgradeObject,263334
7135,battlepass exp,205665,,
43753,battlepass exp,226775|292110|191639|303238|281079,Button|UpgradesTournamentCell|Image,281079|292110|303238
43920,battlepass exp,218751|294478|194249|285489|289751,Image|Button|UpgradesUltimusCell,285489|289751|294478
52172,battlepass exp,240053|278835|186414|310719|299931,UpgradesPowerUpsCell|Button|Image,278835|299931|310719
54744,battlepass exp,222354|318098|184829|279886|310630,Image|Button|UpgradesRunesCell,279886|310630|318098
62003,battlepass exp,232933|300586|195289|312987|309338,WavePerksCell|Button|Image,300586|309338|312987
68386,battlepass exp,238537|306899|192857|310233|313015,UpgradesMasteryCell|Image|Button,306899|310233|313015
70138,battlepass exp,235420|288366|193854|270584|272311,Image|Button|MapPerkUpgradeCell,270584|272311|288366
74843,battlepass exp,240964|300138|168507|302248|296337,Button|UpgradesGemsCell|Image,296337|300138|302248
79261,battlepass exp,232886|283563|183035|273954,Image|WavePerkPriorityCell,273954|283563
5552,battlepass exp (%),93113|263068,UpgradeObject,263068
4788,battlepass exp text,203559|160314|243214|262108,TextMeshProUGUI|ContentSizeFitter,243214|262108
1684,battlepass icon,200793|157624|258282|258281,Outline|Image,258281|258282
7492,battlepass icon,205981|162679|265589|265588,Outline|Image,265588|265589
41366,battlepass level,229465|291787|190065|292353,MissionsChallengesCell|Image,291787|292353
41368,battlepass level,229466|291784|190064|292352,MissionsChallengesCell|Image,291784|292352
41379,battlepass level,229480|291771|190051|292339,MissionsChallengesCell|Image,291771|292339
41400,battlepass level,229434|291817|190033|292385,MissionsChallengesCell|Image,291817|292385
49557,battlepass level,233128|275111|173635|309395,MissionsAchievementsCell|Image,275111|309395
6426,battlepass level button,205035|161748|264253|264252|264251,Outline|Button|Image,264251|264252|264253
844,battlepass levels,200041|156886|242073|257190,TextMeshProUGUI|ContentSizeFitter,242073|257190
4608,battlepass levels,203398|160156|243157|261888,TextMeshProUGUI|ContentSizeFitter,243157|261888
9849,battlepass panel,208140|268598|164786|268597,ScrollRect|PlayerBattlepassPanel,268597|268598
7509,battlepass text,205998|162696|244001,TextMeshProUGUI,244001
5235,bee,93080,Image,10884
35577,berserker (dual axe fast),110942|148084|289330|289329|289331,HeroData|Hero|Outlinable,289329|289330|289331
6217,berserker - multi shot,7948|10945|10169|9827,ParticlesPlayThenHide|PlayerBattlepassParent,10945|263967
10905,berserker - multi shot,117951|276856|154428|153697,ParticlesPlayThenHide,276856
90169,berserker - multi shot (1),118700|309762|155958|152122,ParticlesPlayThenHide,309762
90170,berserker - multi shot (2),118701|309763|155957|152121,ParticlesPlayThenHide,309763
8264,best title,206671|163351|244217,TextMeshProUGUI,244217
5184,beta build active test,203906|160649|243328,TextMeshProUGUI,243328
8292,beta status prompt,206699|163379|266598|266597|266596,DotweenMenuOpenPunch|Button|Image,266596|266597|266598
12469,bg icon,215948|194319|273081,Image,273081
55560,bg icon,233517|176287|296350,Image,296350
55561,bg icon,233516|176288|296351,Image,296351
55562,bg icon,233521|176289|296354,Image,296354
55563,bg icon,233522|176290|296355,Image,296355
55564,bg icon,233519|176292|296353,Image,296353
55565,bg icon,233520|176291|296352,Image,296352
55566,bg icon,233518|176293|296356,Image,296356
55567,bg icon,233523|176294|296349,Image,296349
55568,bg icon,233515|176285|296357,Image,296357
55569,bg icon,233514|176286|296358,Image,296358
55570,bg icon,233528|176298|296364,Image,296364
55571,bg icon,233527|176299|296365,Image,296365
55572,bg icon,233529|176300|296366,Image,296366
55573,bg icon,233531|176301|296360,Image,296360
55574,bg icon,233530|176302|296359,Image,296359
55575,bg icon,233534|176303|296362,Image,296362
55576,bg icon,233533|176304|296361,Image,296361
55577,bg icon,233532|176305|296363,Image,296363
55578,bg icon,233524|176295|296368,Image,296368
55579,bg icon,233525|176296|296369,Image,296369
55580,bg icon,233526|176297|296367,Image,296367
55581,bg icon,233546|176315|296370,Image,296370
55582,bg icon,233544|176316|296371,Image,296371
55583,bg icon,233545|176317|296372,Image,296372
55584,bg icon,233547|176318|296373,Image,296373
55585,bg icon,233536|176306|296380,Image,296380
55586,bg icon,233535|176307|296381,Image,296381
55587,bg icon,233537|176308|296382,Image,296382
55588,bg icon,233541|176309|296374,Image,296374
55589,bg icon,233542|176310|296375,Image,296375
55590,bg icon,233538|176311|296376,Image,296376
55591,bg icon,233540|176312|296378,Image,296378
55592,bg icon,233539|176313|296377,Image,296377
55593,bg icon,233543|176314|296379,Image,296379
55594,bg icon,233554|176325|296383,Image,296383
55595,bg icon,233548|176319|296387,Image,296387
55596,bg icon,233550|176320|296388,Image,296388
55597,bg icon,233549|176321|296389,Image,296389
55598,bg icon,233551|176322|296384,Image,296384
55599,bg icon,233553|176323|296386,Image,296386
55600,bg icon,233552|176324|296385,Image,296385
89851,bg icon,235793|171584|314419,Image,314419
4764,bg image,203535|160290|262078|262077,Outline|Image|Mask|Image,10759|10968|262077|262078
5482,big pack,204171|160905|262974|262973|262972,Outline|Button|Image,262972|262973|262974
535,big pack (purchased),199757|156608|256787|256786|256785,Outline|Button|Image,256785|256786|256787
7635,big preview,206107|162803|265777|265776,Outline|Image,265776|265777
2725,bird,92806,,
49464,black text bg,225283|186565|314317,Image,314317
64164,black text bg,232327|180386|278910,Image,278910
68303,black text bg,232406|177666|276871,Image,276871
68304,black text bg,232407|177665|276870,Image,276870
74659,black text bg,235868|168612|284773,Image,284773
89984,black text bg,241411|171096|288006,Image,288006
52857,blizzard,237811|299221|172454|315400,UpgradesSpellsCell|Image,299221|315400
699,bonus,199907|156756|242025,TextMeshProUGUI,242025
2013,bonus,201092|157915|242410,TextMeshProUGUI,242410
3806,bonus,202696|159474|242946,TextMeshProUGUI,242946
8429,bonus,206821|163501|244272,TextMeshProUGUI,244272
9040,bonus,207391|164056|244466,TextMeshProUGUI,244466
9298,bonus,207625|164283|244539,TextMeshProUGUI,244539
9795,bonus amount (+50% more res),208089|164736|244680,TextMeshProUGUI,244680
1394,bonus amount (12.5% more res),200530|157367|242221,TextMeshProUGUI,242221
918,bonus amount (80% more res),200111|156956|242092,TextMeshProUGUI,242092
2012,bonus damage icon,201091|157914|258662|258661,Outline|Image,258661|258662
524,bonus desc,199750|156601|241971|256779,TextMeshProUGUI|ContentSizeFitter,241971|256779
939,bonus desc,200130|156975|242094|257330,TextMeshProUGUI|ContentSizeFitter,242094|257330
1315,bonus desc,200458|157297|242197|257800,TextMeshProUGUI|ContentSizeFitter,242197|257800
3112,bonus desc,202054|158849|242746|259974,TextMeshProUGUI|ContentSizeFitter,242746|259974
4071,bonus desc,202921|159691|243021|261176,TextMeshProUGUI|ContentSizeFitter,243021|261176
4314,bonus desc,203125|159891|243073|261487,TextMeshProUGUI|ContentSizeFitter,243073|261487
6570,bonus desc,205167|161877|243731|264437,TextMeshProUGUI|ContentSizeFitter,243731|264437
7888,bonus desc,206336|163026|244100|266107,TextMeshProUGUI|ContentSizeFitter,244100|266107
8600,bonus desc,206979|163655|244326|266984,TextMeshProUGUI|ContentSizeFitter,244326|266984
9554,bonus desc,207866|164518|244616|268183,TextMeshProUGUI|ContentSizeFitter,244616|268183
43757,bonus energy amt,226779|292114|191646|303232|281085,Button|UpgradesTournamentCell|Image,281085|292114|303232
54711,bonus energy amt,222322|318095|184811|279858|310656,Image|Button|UpgradesRunesCell,279858|310656|318095
43746,bonus energy chance,226787|292118|191634|303230|281069,Button|UpgradesTournamentCell|Image,281069|292118|303230
52180,bonus energy chance,240058|278840|186408|310713|299926,UpgradesPowerUpsCell|Button|Image,278840|299926|310713
43761,bonus exp amt,226783|292112|191647|303236|281081,Button|UpgradesTournamentCell|Image,281081|292112|303236
54714,bonus exp amt,222325|318093|184809|279856|310659,Image|Button|UpgradesRunesCell,279856|310659|318093
54814,bonus exp amt,236588|303993|185591|287440|275602,Button|Image|UpgradesResearchCell,275602|287440|303993
43750,bonus exp chance,226788|292123|191636|303223|281076,Button|UpgradesTournamentCell|Image,281076|292123|303223
52185,bonus exp chance,240091|278870|186451|310688|299972,UpgradesPowerUpsCell|Button|Image,278870|299972|310688
448,bonus gems text,199676|156528|241948|256671,TextMeshProUGUI|ContentSizeFitter,241948|256671
3388,bonus gems text,202316|159106|242829|260320,TextMeshProUGUI|ContentSizeFitter,242829|260320
4645,bonus gems text,203432|160190|261925,Image,261925
7101,bonus gems text,205633|162337|243876|265104,TextMeshProUGUI|ContentSizeFitter,243876|265104
8819,bonus gems text,207185|163856|267255,Image,267255
9671,bonus gems text,207976|164626|268340,Image,268340
10096,bonus gems text,208364|165006|268933,Image,268933
679,bonus gems text (1),199890|156739|242019|256970,TextMeshProUGUI|ContentSizeFitter,242019|256970
3175,bonus gems text (1),202116|158910|242766|260057,TextMeshProUGUI|ContentSizeFitter,242766|260057
6374,bonus gems text (1),204986|161700|264186,Image,264186
8856,bonus gems text (1),207221|163892|244412|267302,TextMeshProUGUI|ContentSizeFitter,244412|267302
9104,bonus gems text (1),207452|164114|244490|267609,TextMeshProUGUI|ContentSizeFitter,244490|267609
2749,bonus gems text (2),201737|158543|242626|259554,TextMeshProUGUI|ContentSizeFitter,242626|259554
3346,bonus gems text (2),202277|159067|242816|260269,TextMeshProUGUI|ContentSizeFitter,242816|260269
3426,bonus gems text (2),202353|159141|260364,Image,260364
5178,bonus gems text (2),203900|160643|243326|262618,TextMeshProUGUI|ContentSizeFitter,243326|262618
5673,bonus gems text (2),204340|161068|243469|263230,TextMeshProUGUI|ContentSizeFitter,243469|263230
7461,bonus gems weekend,205956|162654|265546|265545,Button|Image,265545|265546
43752,bonus gold amt,226774|292109|191640|303237|281080,Button|UpgradesTournamentCell|Image,281080|292109|303237
54703,bonus gold amt,222313|318090|184820|279853|310664,Image|Button|UpgradesRunesCell,279853|310664|318090
54815,bonus gold amt,236587|303992|185590|287439|275603,Button|Image|UpgradesResearchCell,275603|287439|303992
43738,bonus gold chance,226794|292127|191623|303254|281061,Button|UpgradesTournamentCell|Image,281061|292127|303254
52177,bonus gold chance,240061|278845|186406|310718|299930,UpgradesPowerUpsCell|Button|Image,278845|299930|310718
5149,bonus icon,203876|160620|262588,Image,262588
5157,bonus icon,203884|160628|262598|262597,Outline|Image,262597|262598
6979,bonus icon,205528|162233|264950|264949,Outline|Image,264949|264950
9234,bonus icon,207562|164221|267762|267761,Outline|Image,267761|267762
18618,bonus icon,217648|194048|309513|311548,Image|Outline,309513|311548
18695,bonus icon,236063|197600|298945|273152,Outline|Image,273152|298945
25849,bonus icon,212584|172441|298253|306723,Image|Outline,298253|306723
33326,bonus icon,222176|173768|315701|303467,Outline|Image,303467|315701
33327,bonus icon,222178|173767|315702|303465,Outline|Image,303465|315702
33328,bonus icon,222177|173766|315703|303466,Outline|Image,303466|315703
33329,bonus icon,222175|173764|315700|303469,Outline|Image,303469|315700
33330,bonus icon,222174|173765|315699|303468,Outline|Image,303468|315699
33331,bonus icon,222185|173777|315708|303472,Outline|Image,303472|315708
33332,bonus icon,222183|173776|315710|303474,Outline|Image,303474|315710
33333,bonus icon,222184|173775|315709|303473,Outline|Image,303473|315709
33334,bonus icon,222187|173774|315711|303470,Outline|Image,303470|315711
33335,bonus icon,222186|173773|315712|303471,Outline|Image,303471|315712
33336,bonus icon,222179|173771|315706|303477,Outline|Image,303477|315706
33337,bonus icon,222180|173772|315705|303478,Outline|Image,303478|315705
33338,bonus icon,222181|173770|315704|303476,Outline|Image,303476|315704
33339,bonus icon,222182|173769|315707|303475,Outline|Image,303475|315707
33340,bonus icon,222199|173789|315721|303444,Outline|Image,303444|315721
33341,bonus icon,222197|173787|315724|303447,Outline|Image,303447|315724
33342,bonus icon,222196|173788|315723|303446,Outline|Image,303446|315723
33343,bonus icon,222198|173786|315722|303445,Outline|Image,303445|315722
33344,bonus icon,222193|173782|315716|303453,Outline|Image,303453|315716
33345,bonus icon,222192|173785|315715|303452,Outline|Image,303452|315715
33346,bonus icon,222190|173783|315714|303450,Outline|Image,303450|315714
33347,bonus icon,222191|173784|315713|303451,Outline|Image,303451|315713
33348,bonus icon,222189|173781|315717|303454,Outline|Image,303454|315717
33349,bonus icon,222188|173780|315718|303455,Outline|Image,303455|315718
33350,bonus icon,222194|173779|315720|303449,Outline|Image,303449|315720
33351,bonus icon,222195|173778|315719|303448,Outline|Image,303448|315719
33352,bonus icon,222207|173797|315732|303458,Outline|Image,303458|315732
33353,bonus icon,222206|173798|315731|303457,Outline|Image,303457|315731
33354,bonus icon,222208|173796|315733|303456,Outline|Image,303456|315733
33355,bonus icon,222202|173795|315726|303462,Outline|Image,303462|315726
33356,bonus icon,222201|173794|315727|303463,Outline|Image,303463|315727
33357,bonus icon,222203|173793|315725|303461,Outline|Image,303461|315725
33358,bonus icon,222200|173792|315728|303464,Outline|Image,303464|315728
33359,bonus icon,222205|173791|315729|303459,Outline|Image,303459|315729
33360,bonus icon,222204|173790|315730|303460,Outline|Image,303460|315730
33361,bonus icon,222213|173736|315738|303429,Outline|Image,303429|315738
33362,bonus icon,222214|173735|315740|303428,Outline|Image,303428|315740
33363,bonus icon,222215|173734|315739|303427,Outline|Image,303427|315739
33364,bonus icon,222210|173733|315734|303432,Outline|Image,303432|315734
33365,bonus icon,222209|173732|315735|303433,Outline|Image,303433|315735
33366,bonus icon,222211|173731|315737|303431,Outline|Image,303431|315737
33367,bonus icon,222212|173730|315736|303430,Outline|Image,303430|315736
33368,bonus icon,222223|173746|315746|303436,Outline|Image,303436|315746
33369,bonus icon,222221|173745|315748|303438,Outline|Image,303438|315748
33370,bonus icon,222222|173744|315747|303437,Outline|Image,303437|315747
33371,bonus icon,222225|173743|315750|303435,Outline|Image,303435|315750
33372,bonus icon,222224|173742|315749|303434,Outline|Image,303434|315749
33373,bonus icon,222216|173741|315743|303443,Outline|Image,303443|315743
33374,bonus icon,222218|173740|315741|303441,Outline|Image,303441|315741
33375,bonus icon,222217|173739|315742|303442,Outline|Image,303442|315742
33376,bonus icon,222220|173738|315744|303439,Outline|Image,303439|315744
33377,bonus icon,222219|173737|315745|303440,Outline|Image,303440|315745
33378,bonus icon,222230|173752|315755|303411,Outline|Image,303411|315755
33379,bonus icon,222231|173751|315756|303410,Outline|Image,303410|315756
33380,bonus icon,222228|173750|315752|303413,Outline|Image,303413|315752
33381,bonus icon,222229|173749|315751|303412,Outline|Image,303412|315751
33382,bonus icon,222227|173748|315753|303414,Outline|Image,303414|315753
33383,bonus icon,222226|173747|315754|303415,Outline|Image,303415|315754
33384,bonus icon,222240|173763|315762|303418,Outline|Image,303418|315762
33385,bonus icon,222239|173762|315763|303419,Outline|Image,303419|315763
33386,bonus icon,222237|173761|315765|303421,Outline|Image,303421|315765
33387,bonus icon,222238|173760|315764|303420,Outline|Image,303420|315764
33388,bonus icon,222241|173759|315767|303417,Outline|Image,303417|315767
33389,bonus icon,222242|173758|315766|303416,Outline|Image,303416|315766
33390,bonus icon,222232|173757|315757|303426,Outline|Image,303426|315757
33391,bonus icon,222236|173756|315758|303422,Outline|Image,303422|315758
33392,bonus icon,222233|173755|315761|303425,Outline|Image,303425|315761
33393,bonus icon,222235|173754|315759|303423,Outline|Image,303423|315759
33394,bonus icon,222234|173753|315760|303424,Outline|Image,303424|315760
52977,bonus icon,237213|173679|283716|282183,Outline|Image,282183|283716
52978,bonus icon,237218|173677|283715|282186,Outline|Image,282186|283715
52979,bonus icon,237217|173676|283714|282187,Outline|Image,282187|283714
52980,bonus icon,237215|173675|283712|282184,Outline|Image,282184|283712
52981,bonus icon,237216|173674|283713|282185,Outline|Image,282185|283713
52982,bonus icon,237214|173678|283711|282188,Outline|Image,282188|283711
52983,bonus icon,237211|173672|283710|282189,Outline|Image,282189|283710
52984,bonus icon,237210|173673|283709|282190,Outline|Image,282190|283709
52985,bonus icon,237212|173671|283708|282191,Outline|Image,282191|283708
53071,bonus icon,218946|176991|269239|294936,Image|Outline,269239|294936
53072,bonus icon,218944|176989|269241|294938,Image|Outline,269241|294938
53073,bonus icon,218945|176990|269240|294937,Image|Outline,269240|294937
53074,bonus icon,218940|176984|269237|294940,Image|Outline,269237|294940
53075,bonus icon,218939|176985|269236|294941,Image|Outline,269236|294941
53076,bonus icon,218942|176986|269235|294942,Image|Outline,269235|294942
53077,bonus icon,218941|176987|269234|294943,Image|Outline,269234|294943
53078,bonus icon,218943|176988|269233|294939,Image|Outline,269233|294939
53079,bonus icon,218938|176983|269238|294944,Image|Outline,269238|294944
4195,bonus pct text,203027|159794|243048,TextMeshProUGUI,243048
4784,bonus pct text,203555|160310|243212,TextMeshProUGUI,243212
2238,bonus resources,201292|258933|258929|158111|258932|258931|258930|258928,LayoutElement|Button|ContentSizeFitter|VerticalLayoutGroup|Image|FaqCell,258928|258929|258930|258931|258932|258933
1227,bonus star,200379|157219|257680,Image,257680
1882,bonus star,200974|157802|258510,Image,258510
7843,bonus star,206293|162984|266048,Image,266048
355,bonus text,199588|156443|241923|256537,TextMeshProUGUI|ContentSizeFitter,241923|256537
1479,bonus text,200604|157438|242241|258005,TextMeshProUGUI|ContentSizeFitter,242241|258005
1600,bonus text,200710|157543|242272|258165,TextMeshProUGUI|ContentSizeFitter,242272|258165
2340,bonus text,201373|158190|242509|259050,TextMeshProUGUI|ContentSizeFitter,242509|259050
2531,bonus text,201540|158351|242562|259266,TextMeshProUGUI|ContentSizeFitter,242562|259266
2861,bonus text,201829|158633|242658|259686,TextMeshProUGUI|ContentSizeFitter,242658|259686
3163,bonus text,202104|158898|242763|260038,TextMeshProUGUI|ContentSizeFitter,242763|260038
5141,bonus text,203868|160612|243312|262581,TextMeshProUGUI|ContentSizeFitter,243312|262581
5340,bonus text,204046|160785|243371|262818,TextMeshProUGUI|ContentSizeFitter,243371|262818
5572,bonus text,204249|160982|243445|263091,TextMeshProUGUI|ContentSizeFitter,243445|263091
6072,bonus text,204705|161425|243570|263769,TextMeshProUGUI|ContentSizeFitter,243570|263769
7283,bonus text,205798|162498|243936|265319,TextMeshProUGUI|ContentSizeFitter,243936|265319
300,bonus text (1),199542|156398|241910|256469,TextMeshProUGUI|ContentSizeFitter,241910|256469
2525,bonus text (1),201535|158346|242560|259258,TextMeshProUGUI|ContentSizeFitter,242560|259258
7038,bonus text (1),205577|162282|243856|265029,TextMeshProUGUI|ContentSizeFitter,243856|265029
59,border,199332|156193|256158,Image,256158
65,border,199338|156199|256168|256167,LayoutElement|Image,256167|256168
85,border,199358|156217|256195,Image,256195
96,border,199369|156228|256211,Image,256211
99,border,199372|156231|256216,Image,256216
138,border,199406|156265|256256,Image,256256
152,border,199420|156279|256276,Image,256276
153,border,199421|156280|256277,Image,256277
169,border,199435|156294|256300|256299,LayoutElement|Image,256299|256300
182,border,199448|156306|256322,Image,256322
187,border,199452|156310|256328,Image,256328
193,border,199457|156315|256343,Image,256343
241,border,199501|156358|256407,Image,256407
247,border,199507|156364|256415,Image,256415
365,border,199598|156452|256553|256552,LayoutElement|Image,256552|256553
396,border,199626|156479|256594,Image,256594
400,border,199630|156483|256601,Image,256601
407,border,199637|156490|256610,Image,256610
425,border,199655|156508|256637,Image,256637
445,border,199674|156526|256668,Image,256668
493,border,199721|156573|256738,Image,256738
582,border,199800|156651|256842,Image,256842
684,border,199895|156744|256975|256976,Image|LayoutElement,256975|256976
694,border,199903|156752|256989,Image,256989
696,border,199905|156754|256991,Image,256991
697,border,199906|156755|256993|256992,LayoutElement|Image,256992|256993
734,border,199936|156785|257031|257030,LayoutElement|Image,257030|257031
787,border,199988|156835|257110,Image,257110
889,border,200083|156928|257250,Image,257250
981,border,200164|157009|257374,Image,257374
985,border,200168|157013|257380,Image,257380
1005,border,200183|157027|257405,Image,257405
1011,border,200188|157032|257409,Image,257409
1018,border,200195|157039|257424,Image,257424
1130,border,200292|157134|257553|257552,LayoutElement|Image,257552|257553
1140,border,200299|157141|257565|257564,LayoutElement|Image,257564|257565
1152,border,200311|157153|257580|257579,LayoutElement|Image,257579|257580
1170,border,200325|157167|257603,Image,257603
1204,border,200357|157198|257654|257653,LayoutElement|Image,257653|257654
1293,border,200436|157275|257765,Image,257765
1342,border,200483|157321|257841,Image,257841
1348,border,200489|157327|257847,Image,257847
1377,border,200515|157353|257879,Image,257879
1380,border,200518|157356|257882,Image,257882
1397,border,200533|157370|257901|257900,LayoutElement|Image,257900|257901
1462,border,200588|157422|257977,Image,257977
1491,border,200612|157446|258017|258016,LayoutElement|Image,258016|258017
1492,border,200613|157447|258018,Image,258018
1508,border,200628|157462|258043,Image,258043
1530,border,200646|157480|258068,Image,258068
1554,border,200669|157503|258109,Image,258109
1556,border,200671|157505|258110,Image,258110
