type,path_id,name
GameObject,27642,damage text (13)
GameObject,27643,damage text (13)
GameObject,27644,damage text (13)
GameObject,27645,damage text (13)
GameObject,27646,damage text (13)
GameObject,27647,damage text (13)
GameObject,27648,damage text (13)
GameObject,27649,damage text (13)
GameObject,27650,damage text (13)
GameObject,27651,damage text (13)
GameObject,27652,damage text (13)
GameObject,27653,damage text (13)
GameObject,27654,damage text (13)
GameObject,27655,damage text (13)
GameObject,27656,damage text (13)
GameObject,27657,damage text (13)
GameObject,27658,damage text (13)
GameObject,27659,damage text (13)
GameObject,27660,damage text (13)
GameObject,27661,damage text (13)
GameObject,27662,damage text (13)
GameObject,27663,damage text (13)
GameObject,27664,damage text (13)
GameObject,27665,damage text (13)
GameObject,27666,damage text (13)
GameObject,27667,damage text (13)
GameObject,27668,damage text (13)
GameObject,27669,damage text (13)
GameObject,27670,damage text (13)
GameObject,27671,damage text (13)
GameObject,27672,damage text (13)
GameObject,27673,damage text (13)
GameObject,27674,damage text (13)
GameObject,27675,damage text (13)
GameObject,27676,damage text (13)
GameObject,27677,damage text (13)
GameObject,27678,damage text (13)
GameObject,27773,Goblin Trooper
GameObject,27774,Goblin Trooper
GameObject,27775,Goblin Trooper
GameObject,27776,Goblin Trooper
GameObject,27858,apprentice - slow
GameObject,27859,damage text (1)
GameObject,28255,mage (22)
GameObject,28256,mage (9)
GameObject,28257,mage (29)
GameObject,28258,mage (20)
GameObject,28259,mage (35)
GameObject,28260,mage (19)
GameObject,28261,mage (4)
GameObject,28262,mage (10)
GameObject,28263,mage (32)
GameObject,28264,mage (16)
GameObject,28265,mage (30)
GameObject,28266,mage (37)
GameObject,28267,mage (33)
GameObject,28268,mage (40)
GameObject,28269,mage (2)
GameObject,28270,mage (23)
GameObject,28271,mage (5)
GameObject,28272,mage (31)
GameObject,28273,mage (18)
GameObject,28274,mage (38)
GameObject,28275,mage (13)
GameObject,28276,mage (11)
GameObject,28277,mage (25)
GameObject,28278,mage (17)
GameObject,28279,mage (24)
GameObject,28280,mage (14)
GameObject,28281,mage (7)
GameObject,28282,mage (28)
GameObject,28283,mage (36)
GameObject,28284,mage (15)
GameObject,28285,mage (1)
GameObject,28286,mage (6)
GameObject,28287,mage (3)
GameObject,28288,mage (39)
GameObject,28289,mage (27)
GameObject,28290,mage (8)
GameObject,28291,mage (34)
GameObject,28292,mage (12)
GameObject,28293,mage (26)
GameObject,28294,mage (21)
GameObject,28310,MysticExplosionWhite
GameObject,28311,MysticExplosionWhite
GameObject,28312,hero (2)
GameObject,28398,Eyeball Mage
GameObject,28399,Eyeball Mage
GameObject,28400,Eyeball Mage
GameObject,28401,Eyeball Mage
GameObject,28402,Eyeball Mage
GameObject,28403,Eyeball Mage
GameObject,28404,Eyeball Mage
GameObject,28405,Eyeball Mage
GameObject,28406,Eyeball Mage
GameObject,28407,Eyeball Mage
GameObject,28419,gems text
GameObject,28420,gems text
GameObject,28421,gems text
GameObject,28422,gems text
GameObject,28423,gems text
GameObject,28424,gems text
GameObject,28425,gems text
GameObject,28426,gems text
GameObject,28427,gems text
GameObject,28428,gems text
GameObject,28429,gems text
GameObject,28430,gems text
GameObject,28431,gems text
GameObject,28432,gems text
GameObject,28777,immune mage
GameObject,28856,runes text
GameObject,28857,damage text (3)
GameObject,28943,Alien Big Blink
GameObject,28955,hero frame (2)
GameObject,28972,Angel Mage
GameObject,29019,damage text
GameObject,29099,damage 1
GameObject,29475,damage text (20)
GameObject,29551,hero (8)
GameObject,29552,hero (8)
GameObject,29553,hero (8)
GameObject,29554,hero (8)
GameObject,29555,hero (8)
GameObject,29556,hero (8)
GameObject,29557,hero (8)
GameObject,29558,hero (8)
GameObject,29559,hero (8)
GameObject,29613,wave locked cover
GameObject,30459,damage text (11)
GameObject,30849,hero (8)
GameObject,30850,hero (8)
GameObject,30851,hero (8)
GameObject,30852,hero (8)
GameObject,30853,hero (8)
GameObject,30854,hero (8)
GameObject,30855,hero (8)
GameObject,30856,hero (8)
GameObject,31216,energy icon
GameObject,31217,damage text (10)
GameObject,31296,hero (9)
GameObject,31408,damage text (2)
GameObject,31409,damage text (2)
GameObject,31481,crusader - golden arrows
GameObject,31856,ranger - gamble shot (2)
GameObject,31857,ranger - gamble shot (1)
GameObject,31881,gold farmer 1
GameObject,31884,exp farmer 2
GameObject,31885,skiller 1
GameObject,31889,boss farmer
GameObject,31893,skiller 2
GameObject,31899,gold farmer 3
GameObject,31900,exp factory
GameObject,31904,gold farmer 2
GameObject,31906,skiller 2
GameObject,31907,exp factory
GameObject,31911,gold farmer 1
GameObject,31920,skiller 3
GameObject,31922,skiller 3
GameObject,31923,gold farmer 2
GameObject,31924,gold farmer 3
GameObject,31925,skiller 1
GameObject,31930,exp farmer 1
GameObject,31931,exp farmer 1
GameObject,31932,exp farmer 2
GameObject,31971,hero (8)
GameObject,32138,synergy cell (reworked) (2 heroes)
GameObject,32139,synergy cell (reworked) (2 heroes)
GameObject,32140,synergy cell (reworked) (2 heroes)
GameObject,32141,synergy cell (reworked) (2 heroes)
GameObject,32142,synergy cell (reworked) (2 heroes)
GameObject,32143,synergy cell (reworked) (2 heroes)
GameObject,32155,Death Mage
GameObject,32313,energy icon
GameObject,32468,damage text (1)
GameObject,32469,damage text (1)
GameObject,32470,damage text (1)
GameObject,32471,damage text (1)
GameObject,32472,damage text (1)
GameObject,32473,damage text (1)
GameObject,32474,damage text (1)
GameObject,32475,damage text (1)
GameObject,32476,damage text (1)
GameObject,32477,damage text (1)
GameObject,32478,damage text (1)
GameObject,32479,damage text (1)
GameObject,32480,damage text (1)
GameObject,32481,damage text (1)
GameObject,32482,damage text (1)
GameObject,32483,damage text (1)
GameObject,32484,damage text (1)
GameObject,32485,damage text (1)
GameObject,32486,damage text (1)
GameObject,32487,damage text (1)
GameObject,32488,damage text (1)
GameObject,32489,damage text (1)
GameObject,32490,damage text (1)
GameObject,32491,damage text (1)
GameObject,32492,damage text (1)
GameObject,32493,damage text (1)
GameObject,32494,damage text (1)
GameObject,32495,damage text (1)
GameObject,32496,damage text (1)
GameObject,32497,damage text (1)
GameObject,32498,damage text (1)
GameObject,32499,damage text (1)
GameObject,32500,damage text (1)
GameObject,32501,damage text (1)
GameObject,32502,damage text (1)
GameObject,32503,damage text (1)
GameObject,32504,damage text (1)
GameObject,32505,damage text (1)
GameObject,32506,damage text (1)
GameObject,32507,damage text (1)
GameObject,32508,damage text (1)
GameObject,32509,damage text (1)
GameObject,32510,damage text (1)
GameObject,32511,damage text (1)
GameObject,32512,damage text (1)
GameObject,32513,damage text (1)
GameObject,32514,damage text (1)
GameObject,32515,damage text (1)
GameObject,32516,damage text (1)
GameObject,32538,damage text (13)
GameObject,32554,hero highlight circle
GameObject,32555,Eyeball Mage
GameObject,32556,Eyeball Mage
GameObject,32557,Eyeball Mage
GameObject,32666,locked wave req (1)
GameObject,33182,damage text (4)
GameObject,33183,damage text (4)
GameObject,33184,damage text (4)
GameObject,33185,damage text (4)
GameObject,33186,damage text (4)
GameObject,33187,damage text (4)
GameObject,33188,damage text (4)
GameObject,33189,damage text (4)
GameObject,33190,damage text (4)
GameObject,33289,hero (3)
GameObject,33290,hero (3)
GameObject,33291,hero (3)
GameObject,33292,hero (3)
GameObject,33293,hero (3)
GameObject,33294,hero (3)
GameObject,33295,hero (3)
GameObject,33296,hero (3)
GameObject,33308,battlemage - crit chance boost (2)
GameObject,33309,battlemage - crit chance boost (1)
GameObject,33323,damage text (3)
GameObject,33324,damage text (3)
GameObject,33408,druid - damage boost (1)
GameObject,33409,druid - damage boost (2)
GameObject,33559,damage text
GameObject,33560,damage text
GameObject,33561,damage text
GameObject,33562,damage text
GameObject,33563,damage text
GameObject,33564,damage text
GameObject,33565,damage text
GameObject,33566,damage text
GameObject,33567,damage text
GameObject,33568,damage text
GameObject,33569,damage text
GameObject,33570,damage text
GameObject,33571,damage text
GameObject,33572,damage text
GameObject,33573,damage text
GameObject,33574,damage text
GameObject,33575,damage text
GameObject,33576,damage text
GameObject,33577,damage text
GameObject,33578,damage text
GameObject,33579,damage text
GameObject,33580,damage text
GameObject,33581,damage text
GameObject,33582,damage text
GameObject,33583,damage text
GameObject,33584,damage text
GameObject,33585,damage text
GameObject,33586,damage text
GameObject,33587,damage text
GameObject,33588,damage text
GameObject,33589,damage text
GameObject,33590,damage text
GameObject,33591,damage text
GameObject,33592,damage text
GameObject,33593,damage text
GameObject,33594,damage text
GameObject,33595,damage text
GameObject,33596,damage text
GameObject,33597,damage text
GameObject,33598,damage text
GameObject,33599,damage text
GameObject,33600,damage text
GameObject,33601,damage text
GameObject,33602,damage text
GameObject,33603,damage text
GameObject,33604,damage text
GameObject,33605,damage text
GameObject,33606,damage text
GameObject,33607,damage text
GameObject,33609,spell (4)
GameObject,33610,spell (4)
GameObject,33611,spell (4)
GameObject,33612,spell (4)
GameObject,33613,spell (4)
GameObject,33614,spell (4)
GameObject,33634,damage text (3)
GameObject,33635,damage text (3)
GameObject,33636,damage text (3)
GameObject,33637,damage text (3)
GameObject,33638,damage text (3)
GameObject,33639,damage text (3)
GameObject,33640,damage text (3)
GameObject,33641,damage text (3)
GameObject,33642,damage text (3)
GameObject,33643,damage text (3)
GameObject,33644,damage text (3)
GameObject,33645,damage text (3)
GameObject,33646,damage text (3)
GameObject,33647,damage text (3)
GameObject,33648,damage text (3)
GameObject,33649,damage text (3)
GameObject,33650,damage text (3)
GameObject,33651,damage text (3)
GameObject,33652,damage text (3)
GameObject,33653,damage text (3)
GameObject,33654,damage text (3)
GameObject,33655,damage text (3)
GameObject,33656,damage text (3)
GameObject,33657,damage text (3)
GameObject,33658,damage text (3)
GameObject,33659,damage text (3)
GameObject,33660,damage text (3)
GameObject,33661,damage text (3)
GameObject,33662,damage text (3)
GameObject,33663,damage text (3)
GameObject,33664,damage text (3)
GameObject,33665,damage text (3)
GameObject,33666,damage text (3)
GameObject,33667,damage text (3)
GameObject,33668,damage text (3)
GameObject,33669,damage text (3)
GameObject,33670,damage text (3)
GameObject,33671,damage text (3)
GameObject,33672,damage text (3)
GameObject,33673,damage text (3)
GameObject,33674,damage text (3)
GameObject,33675,damage text (3)
GameObject,33676,damage text (3)
GameObject,33677,damage text (3)
GameObject,33678,damage text (3)
GameObject,33679,damage text (3)
GameObject,33680,damage text (3)
GameObject,33681,damage text (3)
GameObject,33682,damage text (3)
GameObject,33813,wave req cover
GameObject,33814,wave req cover
GameObject,33815,wave req cover
GameObject,33816,wave req cover
GameObject,33817,wave req cover
GameObject,33818,wave req cover
GameObject,33819,wave req cover
GameObject,33820,wave req cover
GameObject,33821,wave req cover
GameObject,33822,wave req cover
GameObject,33823,wave req cover
GameObject,33824,wave req cover
GameObject,33825,wave req cover
GameObject,33826,wave req cover
GameObject,33827,wave req cover
GameObject,33828,wave req cover
GameObject,33829,wave req cover
GameObject,33830,wave req cover
GameObject,33831,wave req cover
GameObject,33832,wave req cover
GameObject,33833,wave req cover
GameObject,33834,wave req cover
GameObject,33835,wave req cover
GameObject,33836,wave req cover
GameObject,33837,wave req cover
GameObject,33838,wave req cover
GameObject,33839,wave req cover
GameObject,33840,wave req cover
GameObject,33841,wave req cover
GameObject,33842,wave req cover
GameObject,33843,wave req cover
GameObject,33844,wave req cover
GameObject,33845,wave req cover
GameObject,33846,wave req cover
GameObject,33847,wave req cover
GameObject,33848,wave req cover
GameObject,33849,wave req cover
GameObject,33850,wave req cover
GameObject,33851,wave req cover
GameObject,33852,wave req cover
GameObject,33853,wave req cover
GameObject,33978,hero frame (1)
GameObject,33979,hero frame (1)
GameObject,33980,hero frame (1)
GameObject,33981,hero frame (1)
GameObject,33982,hero frame (1)
GameObject,33983,hero frame (1)
GameObject,33984,hero frame (1)
GameObject,34134,forester - bleed (3)
GameObject,34135,forester - bleed (7)
GameObject,34136,forester - bleed (2)
GameObject,34137,forester - bleed (1)
GameObject,34138,forester - bleed (5)
GameObject,34139,forester - bleed (8)
GameObject,34140,forester - bleed (12)
GameObject,34141,forester - bleed (6)
GameObject,34142,forester - bleed (4)
GameObject,34143,forester - bleed (10)
GameObject,34144,forester - bleed (11)
GameObject,34145,forester - bleed (9)
GameObject,34146,hero name text
GameObject,34239,locked wave req (1)
GameObject,34240,locked wave req (1)
GameObject,34241,locked wave req (1)
GameObject,34242,locked wave req (1)
GameObject,34243,locked wave req (1)
GameObject,34244,locked wave req (1)
GameObject,34245,locked wave req (1)
GameObject,34246,locked wave req (1)
GameObject,34247,locked wave req (1)
GameObject,34248,locked wave req (1)
GameObject,34249,locked wave req (1)
GameObject,34250,locked wave req (1)
GameObject,34251,locked wave req (1)
GameObject,34252,locked wave req (1)
GameObject,34253,locked wave req (1)
GameObject,34254,locked wave req (1)
GameObject,34255,locked wave req (1)
GameObject,34256,locked wave req (1)
GameObject,34257,locked wave req (1)
GameObject,34258,locked wave req (1)
GameObject,34281,Alien Big Blink (tech boss)
GameObject,34612,empty spell text
GameObject,34664,gold icon
GameObject,35453,Gold 01
GameObject,35514,Alien Galaxia
GameObject,35626,hero (5)
GameObject,35627,hero (5)
GameObject,35628,hero (5)
GameObject,35629,hero (5)
GameObject,35630,hero (5)
GameObject,35631,hero (5)
GameObject,35632,hero (5)
GameObject,35633,hero (5)
GameObject,35665,damage text (10)
GameObject,35666,damage text (10)
GameObject,35931,chest shadow
GameObject,35932,chest shadow
GameObject,35933,chest shadow
GameObject,35934,chest shadow
GameObject,35935,chest shadow
GameObject,35936,chest shadow
GameObject,35937,chest shadow
GameObject,35938,chest shadow
GameObject,35939,chest shadow
GameObject,35956,Image (1)
GameObject,35957,hero name text
GameObject,35964,Cyclops Bat Mage (3)
GameObject,35965,Cyclops Bat Mage (6)
GameObject,35966,Cyclops Bat Mage (7)
GameObject,35967,Cyclops Bat Mage (5)
GameObject,35968,Cyclops Bat Mage (4)
GameObject,35969,Cyclops Bat Mage (2)
GameObject,35970,Cyclops Bat Mage (10)
GameObject,35971,Cyclops Bat Mage (8)
GameObject,35972,Cyclops Bat Mage (1)
GameObject,35973,Cyclops Bat Mage (9)
GameObject,36089,Basket 01 Gold
GameObject,36161,damage text (7)
GameObject,36162,damage text (7)
GameObject,36163,damage text (7)
GameObject,36164,damage text (7)
GameObject,36165,damage text (7)
GameObject,36166,damage text (7)
GameObject,36167,damage text (7)
GameObject,36168,damage text (7)
GameObject,36169,damage text (7)
GameObject,36250,Cyclops Bat Mage
GameObject,36292,hero (2)
GameObject,36458,damage text (12)
GameObject,36481,locked wave req
GameObject,36482,locked wave req
GameObject,36483,locked wave req
GameObject,36484,locked wave req
GameObject,36485,locked wave req
GameObject,36486,locked wave req
GameObject,36487,locked wave req
GameObject,36488,locked wave req
GameObject,36489,locked wave req
GameObject,36490,locked wave req
GameObject,36491,locked wave req
GameObject,36492,locked wave req
GameObject,36493,locked wave req
GameObject,36494,locked wave req
GameObject,36495,locked wave req
GameObject,36496,locked wave req
GameObject,36497,locked wave req
GameObject,36498,locked wave req
GameObject,36499,locked wave req
GameObject,36500,locked wave req
GameObject,36501,locked wave req
GameObject,36502,locked wave req
GameObject,36503,locked wave req
GameObject,36504,locked wave req
GameObject,36505,locked wave req
GameObject,36506,locked wave req
GameObject,36507,locked wave req
GameObject,36508,locked wave req
GameObject,36509,locked wave req
GameObject,36510,locked wave req
GameObject,36511,locked wave req
GameObject,36512,locked wave req
GameObject,36513,locked wave req
GameObject,36514,locked wave req
GameObject,36515,locked wave req
GameObject,36516,locked wave req
GameObject,36517,locked wave req
GameObject,36518,locked wave req
GameObject,36519,locked wave req
GameObject,36520,locked wave req
GameObject,36521,locked wave req
GameObject,36649,synergy cell (reworked) (2 heroes)
GameObject,36909,exp icon
GameObject,36985,Alien Galaxia
GameObject,36986,Alien Galaxia
GameObject,36987,Alien Galaxia
GameObject,36988,Alien Galaxia
GameObject,36989,Alien Galaxia
GameObject,36990,Alien Galaxia
GameObject,37263,hero frame (1)
GameObject,37264,hero frame (1)
GameObject,37265,hero frame (1)
GameObject,37266,hero frame (1)
GameObject,37267,hero frame (1)
GameObject,37268,hero frame (1)
GameObject,37286,new perk card (3)
GameObject,37287,new perk card (2)
GameObject,37311,Mask Shadowy Blue
GameObject,37405,upgrade button
GameObject,37406,upgrade button
GameObject,37407,upgrade button
GameObject,37408,upgrade button
GameObject,37534,hero name text
GameObject,37535,hero (1)
GameObject,37591,energy text
GameObject,37592,energy text
GameObject,37593,energy text
GameObject,37594,energy text
GameObject,37595,energy text
GameObject,37596,energy text
GameObject,37597,energy text
GameObject,37598,energy text
GameObject,37599,energy text
GameObject,37600,energy text
GameObject,37601,energy text
GameObject,37602,energy text
GameObject,37603,energy text
GameObject,37604,energy text
GameObject,37720,hero name text
GameObject,37721,hero name text
GameObject,37722,hero name text
GameObject,37723,hero name text
GameObject,37724,hero name text
GameObject,37725,hero name text
GameObject,37726,hero name text
GameObject,37731,immune range
GameObject,37732,immune range
GameObject,37733,gold icon
GameObject,37734,Cyclops Bat Mage
GameObject,37735,Cyclops Bat Mage
GameObject,37736,Cyclops Bat Mage
GameObject,37737,Cyclops Bat Mage
GameObject,37738,Cyclops Bat Mage
GameObject,37739,Cyclops Bat Mage
GameObject,37740,Cyclops Bat Mage
GameObject,37741,Cyclops Bat Mage
GameObject,37742,Cyclops Bat Mage
GameObject,37743,Cyclops Bat Mage
GameObject,37930,Cyclops Bat Mage
GameObject,38155,damage text (15)
GameObject,38292,MagicWaves
GameObject,38293,MagicWaves
GameObject,38294,MagicWaves
GameObject,38295,MagicWaves
GameObject,38296,MagicWaves
GameObject,38297,MagicWaves
GameObject,38298,MagicWaves
GameObject,38299,MagicWaves
GameObject,38300,MagicWaves
GameObject,38301,MagicWaves
GameObject,38302,MagicWaves
GameObject,38303,MagicWaves
GameObject,38304,MagicWaves
GameObject,38305,MagicWaves
GameObject,38306,MagicWaves
GameObject,38307,MagicWaves
GameObject,38308,MagicWaves
GameObject,38309,MagicWaves
GameObject,38310,MagicWaves
GameObject,38311,MagicWaves
GameObject,38852,starter task highlight (equip spell)
GameObject,38900,damage text
GameObject,38901,damage text
GameObject,38902,damage text
GameObject,38903,damage text
GameObject,38904,damage text
GameObject,38905,damage text
GameObject,38906,damage text
GameObject,38907,damage text
GameObject,38908,damage text
GameObject,39045,spell (1)
GameObject,39085,na cover (max equipped / wave locked)
GameObject,39086,na cover (max equipped / wave locked)
GameObject,39087,na cover (max equipped / wave locked)
GameObject,39088,na cover (max equipped / wave locked)
GameObject,39089,na cover (max equipped / wave locked)
GameObject,39090,na cover (max equipped / wave locked)
GameObject,39091,na cover (max equipped / wave locked)
GameObject,39092,na cover (max equipped / wave locked)
GameObject,39093,na cover (max equipped / wave locked)
GameObject,39094,na cover (max equipped / wave locked)
GameObject,39095,na cover (max equipped / wave locked)
GameObject,39096,na cover (max equipped / wave locked)
GameObject,39097,na cover (max equipped / wave locked)
GameObject,39098,na cover (max equipped / wave locked)
GameObject,39099,na cover (max equipped / wave locked)
GameObject,39100,na cover (max equipped / wave locked)
GameObject,39307,damage text (15)
GameObject,39382,gems text
GameObject,39383,gems text
GameObject,39384,gems text
GameObject,39385,gems text
GameObject,39386,gems text
GameObject,39387,gems text
GameObject,39388,gems text
GameObject,39389,gems text
GameObject,39390,gems text
GameObject,39391,gems text
GameObject,39392,gems text
GameObject,39393,gems text
GameObject,39394,gems text
GameObject,39395,gems text
GameObject,39578,Alien Big Blink (tech boss) (8)
GameObject,39579,Alien Big Blink (tech boss) (3)
GameObject,39580,Alien Big Blink (tech boss) (2)
GameObject,39581,Alien Big Blink (tech boss) (7)
GameObject,39582,Alien Big Blink (tech boss) (1)
GameObject,39583,Alien Big Blink (tech boss) (5)
GameObject,39584,Alien Big Blink (tech boss) (6)
GameObject,39585,Alien Big Blink (tech boss) (10)
GameObject,39586,Alien Big Blink (tech boss) (4)
GameObject,39587,Alien Big Blink (tech boss) (9)
GameObject,39590,ballista - exp aura
GameObject,39696,hero name text
GameObject,39697,hero name text
GameObject,39698,hero name text
GameObject,39699,hero name text
GameObject,39700,hero name text
GameObject,39701,hero name text
GameObject,39899,exp icon
GameObject,39919,hero (4)
GameObject,39982,Image
GameObject,39983,Image
GameObject,39984,Image
GameObject,39985,Image
GameObject,39986,Image
GameObject,39987,Image
GameObject,39988,Image
GameObject,40155,spell (2)
GameObject,40156,spell (7)
GameObject,40157,spell (6)
GameObject,40158,spell (7)
GameObject,40159,spell (10)
GameObject,40160,spell (5)
GameObject,40161,spell (4)
GameObject,40162,spell (9)
GameObject,40163,spell (3)
GameObject,40248,hero (4)
GameObject,40249,hero (4)
GameObject,40250,hero (4)
GameObject,40251,hero (4)
GameObject,40252,hero (4)
GameObject,40253,hero (4)
GameObject,40254,hero (4)
GameObject,40255,hero (4)
GameObject,40398,gold text
GameObject,40399,gold text
GameObject,40400,gold text
GameObject,40401,gold text
GameObject,40402,gold text
GameObject,40403,gold text
GameObject,40404,gold text
GameObject,40405,gold text
GameObject,40406,gold text
GameObject,40407,gold text
GameObject,40408,gold text
GameObject,40409,gold text
GameObject,40410,gold text
GameObject,40411,gold text
GameObject,40471,hero name bg
GameObject,40472,hero name bg
GameObject,40473,hero name bg
GameObject,40474,hero name bg
GameObject,40475,hero name bg
GameObject,40476,hero name bg
GameObject,40519,captain - energy aura (1)
GameObject,40520,captain - energy aura (2)
GameObject,40736,Male Mage 03
GameObject,40779,Cactus Boss (3)
GameObject,40780,Cactus Boss (8)
GameObject,40781,Cactus Boss (5)
GameObject,40782,Cactus Boss (9)
GameObject,40783,Cactus Boss (7)
GameObject,40784,Cactus Boss (2)
GameObject,40785,Cactus Boss (10)
GameObject,40786,Cactus Boss (4)
GameObject,40787,Cactus Boss (1)
GameObject,40788,Cactus Boss (6)
GameObject,40897,damage text (8)
GameObject,40951,SlamWave
GameObject,40952,hero ui follower (27)
GameObject,40953,hero ui follower (21)
GameObject,40958,hero ui follower (23)
GameObject,40960,hero ui follower (13)
GameObject,40967,hero ui follower (20)
GameObject,40977,hero ui follower (25)
GameObject,40980,hero ui follower (8)
GameObject,40984,hero ui follower (6)
GameObject,40995,hero ui follower (2)
GameObject,40998,hero ui follower (14)
GameObject,41000,hero ui follower (19)
GameObject,41001,hero ui follower (34)
GameObject,41011,hero ui follower (18)
GameObject,41013,hero ui follower (16)
GameObject,41016,hero ui follower (33)
GameObject,41017,hero ui follower (26)
GameObject,41020,hero ui follower (35)
GameObject,41032,hero ui follower (22)
GameObject,41038,hero ui follower (39)
GameObject,41045,hero ui follower (24)
GameObject,41046,hero ui follower (9)
GameObject,41047,hero ui follower (37)
GameObject,41050,hero ui follower (38)
GameObject,41051,hero ui follower
GameObject,41058,hero ui follower (36)
GameObject,41059,hero ui follower (32)
GameObject,41061,hero ui follower (12)
GameObject,41068,hero ui follower (4)
GameObject,41069,hero ui follower (30)
GameObject,41074,hero ui follower (5)
GameObject,41083,hero ui follower (17)
GameObject,41086,hero ui follower (11)
GameObject,41087,hero ui follower (7)
GameObject,41088,hero ui follower (1)
GameObject,41089,hero ui follower (10)
GameObject,41102,hero ui follower (28)
GameObject,41104,hero ui follower (40)
GameObject,41108,hero ui follower (3)
GameObject,41109,hero ui follower (15)
GameObject,41110,hero ui follower (31)
GameObject,41111,hero ui follower (29)
GameObject,41148,starter task highlight (equip spell)
GameObject,41149,starter task highlight (equip spell)
GameObject,41150,starter task highlight (equip spell)
GameObject,41151,starter task highlight (equip spell)
GameObject,41152,starter task highlight (equip spell)
GameObject,41153,starter task highlight (equip spell)
GameObject,41154,starter task highlight (equip spell)
GameObject,41155,starter task highlight (equip spell)
GameObject,41156,starter task highlight (equip spell)
GameObject,41157,starter task highlight (equip spell)
GameObject,41158,starter task highlight (equip spell)
GameObject,41159,starter task highlight (equip spell)
GameObject,41171,res panel (gold)
GameObject,41184,Ice Mage
GameObject,41185,Ice Mage
GameObject,41186,Ice Mage
GameObject,41187,Ice Mage
GameObject,41188,Ice Mage
GameObject,41189,Ice Mage
GameObject,41190,Ice Mage
GameObject,41191,Ice Mage
GameObject,41192,Ice Mage
GameObject,41193,Ice Mage
GameObject,41352,trainers killed
GameObject,41353,total hero ranks
GameObject,41354,total spell levels
GameObject,41355,supreme shadow kills
GameObject,41356,mage kills
GameObject,41357,hold 100k energy
GameObject,41358,range kills
GameObject,41360,all heroes to rank 250
GameObject,41361,ultimus kills
GameObject,41362,wave 5000 in 20min
GameObject,41363,skill kills
GameObject,41365,wave 50k on all maps
GameObject,41367,ultra exp proc on trainers
GameObject,41370,damage wave perks
GameObject,41372,gems spent
GameObject,41374,rank 2k all heroes
GameObject,41375,goblin kills
GameObject,41380,rank 500 hero
GameObject,41381,rank 20 heroes
GameObject,41382,wave 35k all maps
GameObject,41383,ultra gold proc on hoarders
GameObject,41384,kill exotic aliens
GameObject,41386,100m kills on single hero
GameObject,41387,highest hero level
GameObject,41389,melee kills
GameObject,41390,10m energy in a run
GameObject,41391,25m kills on single hero
GameObject,41393,hold energy
GameObject,41394,wave 20k all maps
GameObject,41395,kill ancient shadows
GameObject,41396,hold energy
GameObject,41398,100k total hero levels in a run
GameObject,41399,hero level 2750
GameObject,41401,wave 10k only common heroes
GameObject,41402,gold lust kills
GameObject,41403,supreme ultimus kills 
GameObject,41404,supreme alien kills
GameObject,41405,spend gems
GameObject,41406,highest hero rank
GameObject,41407,gems spent
GameObject,41410,highest hero level
GameObject,41411,power mage kills
GameObject,41412,energy from skills
GameObject,41464,damage text (8)
GameObject,41465,damage text (8)
GameObject,41491,skill effect icons panel (1)
GameObject,41689,damage text
GameObject,41690,damage text
GameObject,41706,locked wave req
GameObject,41707,locked wave req
GameObject,41708,locked wave req
GameObject,41709,locked wave req
GameObject,41710,locked wave req
GameObject,41711,locked wave req
GameObject,41712,locked wave req
GameObject,41713,locked wave req
GameObject,41714,locked wave req
GameObject,41715,locked wave req
GameObject,41716,locked wave req
GameObject,41717,locked wave req
GameObject,41718,locked wave req
GameObject,41719,locked wave req
GameObject,41720,locked wave req
GameObject,41721,locked wave req
GameObject,41722,locked wave req
GameObject,41723,locked wave req
GameObject,41724,locked wave req
GameObject,41725,locked wave req
GameObject,41726,locked wave req
GameObject,41727,locked wave req
GameObject,41728,locked wave req
GameObject,41729,locked wave req
GameObject,41730,locked wave req
GameObject,41731,locked wave req
GameObject,41732,locked wave req
GameObject,41733,locked wave req
GameObject,41734,locked wave req
GameObject,41735,locked wave req
GameObject,41736,locked wave req
GameObject,41786,hero name bg
GameObject,41787,hero name bg
GameObject,41788,hero name bg
GameObject,41789,hero name bg
GameObject,41790,hero name bg
GameObject,41791,hero name bg
GameObject,41792,hero name bg
GameObject,41793,hero name bg
GameObject,41794,hero name bg
GameObject,41795,hero name bg
GameObject,41796,hero name bg
GameObject,41797,hero name bg
GameObject,41905,Fire Mage (1)
GameObject,41906,Fire Mage (3)
GameObject,41907,Fire Mage (2)
GameObject,41908,Fire Mage (4)
GameObject,41909,Fire Mage (10)
GameObject,41910,Fire Mage (9)
GameObject,41911,Fire Mage (6)
GameObject,41912,Fire Mage (5)
GameObject,41913,Fire Mage (8)
GameObject,41914,Fire Mage (7)
GameObject,42207,Alien Big Blink
GameObject,42208,Alien Big Blink
GameObject,42209,Alien Big Blink
GameObject,42210,Alien Big Blink
GameObject,42211,Alien Big Blink
GameObject,42212,Alien Big Blink
GameObject,42213,Alien Big Blink
GameObject,42214,Alien Big Blink
GameObject,42215,Alien Big Blink
GameObject,42216,Alien Big Blink
GameObject,42401,Image
GameObject,42402,Image
GameObject,42403,Image
GameObject,42404,Image
GameObject,42405,Image
GameObject,42406,Image
GameObject,42407,Image
GameObject,42408,Image
GameObject,42409,Image
GameObject,42423,damage text (14)
GameObject,42467,Angel Mage (1)
GameObject,42468,Angel Mage (3)
